clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c1	16.72	0.0147253	regulation_of_T_cell_differentiation_in_thymus	CAMK4;SOS1;SOS2
c1	16.72	0.0147253	positive_regulation_of_cAMP-dependent_protein_kinase_activity	ATP2B4;RAPGEF2;SIRT1
c1	15.93	0.0137159	regulation_of_cell_junction_assembly	RAP1A;RAPGEF1;RAPGEF2;TJP1
c1	11.95	0.0310733	lymphocyte_homeostasis	BCL2;SOS1;SOS2
c1	11.15	0.0137159	Rap_protein_signal_transduction	PLK2;RAP1A;RAPGEF1;RAPGEF2
c1	11.15	0.0137159	hepatocyte_apoptotic_process	GSN;KRT18;KRT8;RB1
c1	10.45	0.034093	single_strand_break_repair	ERCC6;LIG4;SIRT1
c1	10.45	0.034093	keratan_sulfate_catabolic_process	GLB1;GNS;HEXA
c1	10.45	0.034093	RNA_secondary_structure_unwinding	AGO3;AGO4;DDX39B
c1	10.45	0.034093	regulation_of_protein_export_from_nucleus	PTPN11;UHMK1;XPO5
c1	9.29	0.0190803	nerve_growth_factor_signaling_pathway	RAP1A;RAPGEF1;RAPGEF2;SORT1
c1	9.29	0.0418325	synaptic_vesicle_clustering	NLGN1;SYN2;SYNDIG1
c1	8.20	0.0137159	establishment_of_endothelial_barrier	EZR;MSN;RAP1A;RAPGEF1;RAPGEF2
c1	6.97	0.0182514	neurotrophin_TRK_receptor_signaling_pathway	FRS2;NTRK2;PTPN11;SORT1;SOS1
c1	6.97	0.034093	miRNA_metabolic_process	AGO4;DGCR8;TUT7;XPO5
c1	5.81	0.0310733	negative_regulation_of_stress_fiber_assembly	CORO2B;DLC1;MET;PPFIA1;TJP1
c1	5.57	0.0323675	regulation_of_multicellular_organism_growth	ATRN;PIK3CA;SOCS2;TNKS2;ZMPSTE24
c1	5.40	0.0197644	positive_regulation_of_glucose_import	GPC3;IRS1;MEF2A;PRKCI;PTPN11;RAP1A
c1	4.96	0.0137159	regulation_of_signal_transduction	AFAP1;CNKSR2;GLRX2;GPC3;MGLL;SOCS2;SPRED1;SPRY2
c1	4.74	0.0137159	protein_destabilization	FBXL3;GSN;HTT;MDM2;MYLIP;PEX2;SENP2;SIRT1
c1	4.34	0.0254519	long-term_synaptic_potentiation	LRRTM2;NLGN1;NTRK2;PLK2;RGS14;SHANK3;STX3
c1	4.24	0.0276525	cardiac_conduction	CACNA2D1;KCND2;KCNK1;MEF2A;SLC4A3;SPTBN4;ZMPSTE24
c1	3.98	0.0440384	heterophilic_cell-cell_adhesion_via_plasma_membrane_cell_adhesion_molecules	CD164;IL1RAPL1;NLGN1;TENM1;TENM2;TENM3
c1	3.98	0.0323675	phosphatidylinositol_phosphorylation	IPMK;PIK3C3;PIK3CA;PIP4K2A;PIP5K1C;SOCS2;SOCS5
c1	3.89	0.0484194	lactation	DDR1;NCOA1;NCOR2;PAM;PRLR;SOCS2
c1	3.55	0.0418325	positive_regulation_of_synapse_assembly	ADGRL2;IL1RAPL1;LRRTM2;NLGN1;NTRK2;SLITRK2;SYNDIG1
c1	3.36	0.0197644	positive_regulation_of_peptidyl-serine_phosphorylation	ATP2B4;BCL2;CAPRIN2;LATS1;MAPKAP1;NTRK2;NTRK3;PIK3CA;SPRY2;TENM1
c1	3.23	0.0418325	positive_regulation_of_kinase_activity	DDR1;EPHA3;EPHA7;HTR2A;LMTK2;MET;NTRK2;NTRK3
c1	2.97	0.0147253	positive_regulation_of_neuron_projection_development	EPHA3;FUT9;ITGA6;NTRK2;NTRK3;PRKCI;RAP1A;RAPGEF1;RAPGEF2;RRN3;SETX;TENM3;TRIM67
c1	2.90	0.034093	peptidyl-tyrosine_dephosphorylation	DUSP16;DUSP6;PTPN11;PTPN18;PTPRE;PTPRG;PTPRH;PTPRN2;PTPRO;SSH2
c1	2.72	0.0147253	cell-cell_adhesion	BCL2;CDH18;FAT3;FBLIM1;ITGA6;KRT18;LPP;PERP;PIP5K1C;PKD1;PKP4;RAPGEF1;TENM2;TJP1;TMEM47
c1	2.67	0.0390802	transmembrane_receptor_protein_tyrosine_kinase_signaling_pathway	DDR1;DOK5;EPHA3;EPHA7;FRS2;LMTK2;MET;NTRK2;NTRK3;PTPRG;RAPGEF1
c1	2.62	0.0418325	small_GTPase_mediated_signal_transduction	ABR;CHML;DAB1;RAP1A;RAPGEF1;RAPGEF2;RASL10A;RHOBTB2;RND3;SOS1;SOS2
c1	2.47	0.0137159	axon_guidance	ANOS1;CNTN4;CNTN6;DAB1;DOK5;EMB;EPHA3;EPHA7;EZR;FRS2;PIK3CA;PTPN11;PTPRO;ROBO1;ROBO2;SOS1;SPTBN4;TRIO;UNC5D
c1	2.41	0.0496562	regulation_of_small_GTPase_mediated_signal_transduction	ABR;ARHGAP12;ARHGAP26;ARHGAP36;DLC1;OCRL;RALGAPB;RHOBTB2;SOS1;SOS2;SRGAP2;TRIO
c1	2.39	0.034093	peptidyl-serine_phosphorylation	BCL2;CAMK4;DYRK2;HIPK3;LATS1;LMTK2;MAST2;MORC3;PKD1;PLK2;PRKCI;RPS6KA3;TAF1;UHMK1
c1	2.22	0.0137159	positive_regulation_of_GTPase_activity	ABR;ARHGAP12;ARHGAP26;ARHGAP36;CHML;DENND1B;DLC1;ELMOD2;ERRFI1;EVI5;ITGA6;OCRL;PKP4;RALGAPB;RANBP2;RAP1A;RAPGEF1;RAPGEF2;RGS12;RGS14;RSU1;SNX13;SNX9;SOS1;SRGAP2
c1	1.94	0.0137159	nervous_system_development	APAF1;APBA1;ARHGAP26;ATXN1;BEND6;CHD5;CNTN4;CNTN6;CRIM1;DAB1;EPHA7;ERCC6;FUT9;MEF2A;MET;MYLIP;NAIP;NAV3;NBL1;NEXMIF;NLGN1;NRG3;NTRK2;NTRK3;RAP1A;RAPGEF1;RAPGEF2;ROBO1;ROBO2;SETX;SMARCA2;SRGAP2;ST8SIA4;TENM1;TSC1;VPS13A
c1	1.90	0.0137159	cell_adhesion	ADAM22;AJAP1;ANOS1;APBA1;CADM2;CD164;CDH18;CLDN6;CNTN4;CNTN6;CNTNAP5;COL18A1;DDR1;EMB;EPHA3;ERBIN;FAT3;FBLIM1;ITGA4;ITGA6;LPP;MMP24;NCAM2;NLGN1;NUAK1;PARVB;PCDH11X;PERP;PIP5K1C;PKP4;RND3;ROBO1;ROBO2;SSX2IP;TENM2;TENM3;TNFRSF12A;VCAN
c1	1.70	0.0323675	protein_phosphorylation	ABR;CAMK4;DDR1;DYRK2;EPHA3;EPHA7;GAK;HIPK3;LATS1;LMTK2;MAP3K4;MAP4K3;MAPK4;MAST2;MET;MORC3;NTRK2;NTRK3;NUAK1;OXSR1;PEAK1;PIK3C3;PIK3CA;PLK2;PRKCI;RPS6KA3;SCYL2;SLK;SNRK;STK40;TAF1;TBCK;TRIO;UHMK1;WEE1
c1	1.60	0.0390802	phosphorylation	AK5;CAMK4;DDR1;DGKB;DGKD;DGKH;DYRK2;EPHA3;EPHA7;GAK;HIPK3;IPMK;LATS1;LMTK2;MAP3K4;MAP4K3;MAPK4;MAPKAP1;MAST2;MET;NTRK2;NTRK3;NUAK1;OXSR1;PIK3C3;PIK3CA;PIP4K2A;PIP5K1C;PLK2;PRKCI;RPS6KA3;SLK;SNRK;STK40;TAF1;TRIO;UHMK1;WEE1

c2	44.56	0.000579346	embryonic_forelimb_morphogenesis	CRABP2;CTNNB1;HOXA9
c2	40.11	0.000579346	regulation_of_neuron_differentiation	CASZ1;NTF3;ZFHX3
c2	15.88	0.000592833	response_to_estradiol	BMP7;CTNNB1;DNMT3A;TXNIP
c2	9.47	0.0073288	skeletal_system_development	BMP7;CTNNB1;FRZB
c2	9.05	0.00764578	negative_regulation_of_neuron_apoptotic_process	NTF3;TOX3;VSTM2L
c2	7.29	0.00442612	regulation_of_apoptotic_process	CTNNB1;HRK;NTF3;TOX3
c2	7.21	0.00154898	response_to_drug	CTNNB1;DNMT3A;MAP2K6;PLIN2;TXNIP
c2	7.12	0.000592833	positive_regulation_of_apoptotic_process	BMP7;CTNNB1;FRZB;HRK;MAP2K6;TXNIP
c2	5.71	0.0081854	regulation_of_gene_expression	CTNNB1;DNMT3A;HOXA9;PHGDH
c2	5.60	0.0188989	positive_regulation_of_cell_migration	NTF3;ONECUT1;SYNE2
c2	4.32	0.0163337	negative_regulation_of_cell_population_proliferation	BMP7;CTNNB1;FRZB;KLF10
c2	4.01	0.000592833	positive_regulation_of_transcription_by_RNA_polymerase_II	BMP7;CASZ1;CTNNB1;HOXA9;KLF10;MECOM;ONECUT1;RXRG;TOX3;ZFHX3
c2	3.87	0.00191349	cell_differentiation	BMP7;CTNNB1;FRZB;MECOM;ONECUT1;RXRG;SOX5;TMEM176B
c2	3.79	0.0133704	negative_regulation_of_transcription,_DNA-templated	BMP7;CTNNB1;KLF10;MECOM;RUNX1T1
c2	3.49	0.000592833	regulation_of_transcription,_DNA-templated	CASZ1;CRABP2;EBF1;HOXA9;HOXC8;KLF10;ONECUT1;RXRG;SOX5;ZFHX3;ZNF536
c2	3.09	0.0236084	positive_regulation_of_transcription,_DNA-templated	BMP7;CASZ1;CTNNB1;MECOM;ZFHX3
c2	3.09	0.00150607	regulation_of_transcription_by_RNA_polymerase_II	CTNNB1;EBF1;HOXA9;HOXC8;KLF10;MECOM;ONECUT1;RXRG;SOX5;TOX3;ZFHX3
c2	3.01	0.0163337	negative_regulation_of_transcription_by_RNA_polymerase_II	CTNNB1;DNMT3A;KLF10;TXNIP;ZFHX3;ZNF536
c2	2.89	0.0133704	multicellular_organism_development	BMP7;CASZ1;EBF1;FRZB;HOXA9;HOXC8;MECOM

c3	18.51	0.00248142	response_to_corticosterone	CDKN1A;FOS;NTRK3;TRH
c3	14.81	0.014588	synaptic_transmission,_GABAergic	GABRA2;GABRG3;TPBG
c3	13.88	0.014588	neuron_cell-cell_adhesion	CNTN4;NCAM2;NLGN1
c3	13.88	0.014588	interleukin-7-mediated_signaling_pathway	IRS1;IRS2;SOCS2
c3	13.88	0.014588	response_to_reactive_oxygen_species	NUDT15;PLK3;PTPRN
c3	13.07	0.0153004	myelination_in_peripheral_nervous_system	CNTNAP1;NTRK2;POU3F1
c3	12.88	0.00640649	synaptic_membrane_adhesion	LRFN5;NLGN1;PCDH17;SLITRK2
c3	11.69	0.0183208	negative_regulation_of_cellular_senescence	BCL6;NAMPT;PLK2
c3	10.89	0.00331679	long-term_memory	ADCY1;CALB1;CAMK4;PTCHD1;RGS14
c3	10.58	0.0225085	negative_regulation_of_protein_serine/threonine_kinase_activity	CIB1;DAB2IP;HSPB1
c3	9.87	0.00248142	long-term_synaptic_potentiation	GRIN2B;NLGN1;NTRK2;PLK2;RGS14;SHANK3
c3	9.55	0.014588	regulation_of_presynapse_assembly	LRFN5;LRRTM1;NTRK3;SLITRK2
c3	8.89	0.0316026	regulation_of_synapse_organization	CDH8;PTPRO;SLITRK2
c3	8.23	0.0335287	cochlea_development	CALB1;NTRK3;SLC17A8
c3	7.93	0.034996	positive_regulation_of_filopodium_assembly	NLGN1;TENM1;TENM2
c3	7.93	0.034996	positive_regulation_of_transforming_growth_factor_beta_receptor_signaling_pathway	CITED1;CITED2;ING2
c3	7.26	0.0129207	regulation_of_synaptic_plasticity	CALB1;CNTN4;GRIN2B;PLK2;SHANK3
c3	7.20	0.00248142	regulation_of_growth	DAB2IP;ENOX2;GPC3;ING2;SOCS2;SOCS3;ZMAT3
c3	7.17	0.0396259	positive_regulation_of_glucose_import	GPC3;IRS1;IRS2
c3	7.17	0.0396259	cell-cell_adhesion_via_plasma-membrane_adhesion_molecules	CDH18;CDH8;MMP24
c3	6.73	0.0419202	positive_regulation_of_B_cell_proliferation	BCL6;CDKN1A;IRS2
c3	6.73	0.014588	positive_regulation_of_synapse_assembly	ADGRL2;NLGN1;NTRK2;SLITRK2;TPBG
c3	6.53	0.0445374	platelet_aggregation	CSRP1;HSPB1;TYRO3
c3	6.17	0.0100498	negative_regulation_of_peptidase_activity	ANOS1;GPC3;SERPINB6;SERPINI1;TIMP1;WFDC2
c3	6.17	0.0499364	calcium-dependent_cell-cell_adhesion_via_plasma_membrane_cell_adhesion_molecules	CDH18;CDH8;NLGN1
c3	6.17	0.0499364	response_to_cold	CDH8;FOS;TRH
c3	5.92	0.0316026	bone_development	AKAP13;FGFR2;MMP16;SMAD1
c3	5.70	0.0326199	response_to_cytokine	CITED1;FOS;LIFR;TIMP1
c3	5.20	0.0389043	vasculogenesis	CITED1;CITED2;JUNB;NTRK2
c3	5.05	0.014588	negative_regulation_of_endopeptidase_activity	ANOS1;CRIM1;SERPINB6;SERPINI1;TIMP1;WFDC2
c3	4.94	0.0399014	learning_or_memory	B2M;CALB1;GRIN2B;SHANK3
c3	4.86	0.0412773	negative_regulation_of_epithelial_cell_proliferation	B2M;DAB2IP;FGFR2;GPC3
c3	4.73	0.0167231	anterior/posterior_pattern_specification	HOXA7;HOXB7;HOXB8;HOXC6;HOXD8;TSHZ1
c3	4.52	0.0321752	cellular_response_to_calcium_ion	ADCY1;FOS;JUNB;NLGN1;SYT17
c3	4.42	0.0499926	negative_regulation_of_ERK1_and_ERK2_cascade	DAB2IP;DUSP3;EZR;RGS14
c3	4.25	0.0150532	positive_regulation_of_neuron_projection_development	DAB2IP;FIG4;FUT9;ITGA6;NTRK2;NTRK3;SERPINI1
c3	4.02	0.0396259	transforming_growth_factor_beta_receptor_signaling_pathway	CITED1;CITED2;FOS;PARD6A;SMAD1
c3	3.98	0.0398351	cellular_response_to_insulin_stimulus	HDAC5;IRS1;IRS2;RAB15;SLC25A33
c3	3.97	0.0315989	response_to_ethanol	FGFR2;GGH;GRIN2B;NTRK3;RBP4;TRH
c3	3.88	0.00248142	brain_development	ADCY1;ADGRL2;ARNT2;CITED1;CNTN4;GRIN2B;IRS2;NFIB;PITPNM1;POU3F1;S1PR1;SLC17A8;ZFHX3
c3	3.86	0.0419202	peptidyl-tyrosine_dephosphorylation	DUSP3;PTP4A3;PTPRH;PTPRN;PTPRO
c3	3.37	0.0321752	cell-cell_adhesion	CDH18;CDH8;ITGA6;KRT18;PERP;TENM2;TMEM47
c3	3.18	0.0366708	protein_glycosylation	DPM3;EXTL2;FUT9;GALNT9;ST6GALNAC5;ST8SIA4;TMTC1
c3	3.10	0.0225085	cytokine-mediated_signaling_pathway	BCL6;CDKN1A;FOS;JUNB;LIFR;PTPRN;S1PR1;SOCS3;TIMP1
c3	2.91	0.0315989	chemical_synaptic_transmission	CDH8;GABRA2;GABRG3;GRIN2B;KCND2;NLGN1;PTCHD1;SYN2;UTS2
c3	2.52	0.00640649	cell_adhesion	ANOS1;CDH18;CDH8;CIB1;CLDN6;CNTN4;CNTNAP1;COL18A1;EDIL3;ITGA6;MMP24;NCAM2;NLGN1;PCDH17;PERP;S1PR1;TENM2;TPBG;TYRO3
c3	2.40	0.0316026	negative_regulation_of_cell_population_proliferation	BCL6;CDKN1A;CIB1;COL18A1;DAB2IP;DDAH1;GPC3;ING2;NFIB;SMAD1;TENM1;TPBG
c3	2.37	0.0167231	negative_regulation_of_apoptotic_process	ANXA5;ARNT2;BCL6;CDKN1A;CIB1;CITED2;HIP1R;HSPB1;IER3;KRT18;PLK2;PLK3;SOCS2;SOCS3;TIMP1
c3	2.15	0.0396259	positive_regulation_of_cell_population_proliferation	ARNT2;CIB1;FGFR2;IRS1;IRS2;LIFR;NAMPT;NTRK2;NTRK3;S100A13;S1PR1;SLC25A33;TIMP1

c4	16.95	0.00787661	protein_O-linked_glycosylation_via_serine	GALNT13;GALNT2;MGAT5B
c4	14.83	0.00916053	glial_cell-derived_neurotrophic_factor_receptor_signaling_pathway	GFRA2;RET;SULF2
c4	11.87	0.0147193	semaphorin-plexin_signaling_pathway_involved_in_axon_guidance	PLXNA1;PLXNA2;PLXNA4
c4	11.87	0.0147193	calcium_ion-regulated_exocytosis_of_neurotransmitter	PRKCB;RIMS1;SYT7
c4	10.79	0.0167975	regulation_of_postsynaptic_cytosolic_calcium_ion_concentration	ATP2B2;GRIA1;SLC8A1
c4	10.79	0.0167975	Golgi_to_lysosome_transport	ANKFY1;GAK;SORT1
c4	10.55	0.00709211	synaptic_transmission,_GABAergic	GABRA2;GABRA3;GABRG2;GABRG3
c4	9.89	0.0079119	neuron_cell-cell_adhesion	NCAM2;NRXN3;RET;TNR
c4	9.89	0.0079119	glutamate_receptor_signaling_pathway	GRIA3;GRID2;GRIK1;KCNB1
c4	9.89	0.0200259	nerve_growth_factor_signaling_pathway	NTF3;RAPGEF1;SORT1
c4	9.31	0.00858115	regulation_of_insulin_secretion_involved_in_cellular_response_to_glucose_stimulus	EFNA5;EPHA5;PRKCE;SYBU
c4	9.31	0.00858115	regulation_of_postsynapse_organization	ARHGAP22;CHMP2B;DGKB;NRP2
c4	9.13	0.0229689	muscle_cell_differentiation	DMD;RORA;SYNE1
c4	8.48	0.0256993	glycerolipid_metabolic_process	DGKB;DGKH;DGKI
c4	8.48	0.0256993	diacylglycerol_metabolic_process	DGKB;DGKH;DGKI
c4	7.91	0.0282893	lipid_phosphorylation	DGKB;DGKH;DGKI
c4	7.91	0.0282893	nerve_development	AFG3L2;NRP2;NTF3
c4	7.42	0.0304037	cellular_response_to_nitric_oxide	AIFM1;GUCY1B1;MT3
c4	7.42	0.0304037	sodium_ion_import_across_plasma_membrane	SLC8A1;SLC9A6;SLC9A7
c4	7.19	0.015913	negative_regulation_of_osteoclast_differentiation	CARTPT;SFRP1;TMEM178A;UBASH3B
