cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset38	mitochondrial_inner_membrane	2.35446e-15	7.28365	ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5MF;ATP5PB;ATP5PO;AURKAIP1;COX5A;COX5B;COX6B1;COX8A;HSPD1;MRPL20;MRPL51;MRPS21;MRPS23;MRPS26;NDUFA12;NDUFA2;NDUFB10;NDUFB11;NDUFS3;NDUFS5;NDUFV2;SDHC;UQCR11;UQCRB;UQCRC2;UQCRFS1
clusterset38	regulation_of_cellular_amino_acid_metabolic_process	3.30072e-15	28.9251	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	8.65566e-15	26.3425	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	8.65566e-15	22.2613	ELOC;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	proteasome_complex	1.27302e-14	25.0031	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	NIK/NF-kappaB_signaling	2.26399e-14	23.7933	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	regulation_of_hematopoietic_stem_cell_differentiation	6.27157e-14	22.0176	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	1.60913e-13	20.4886	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	regulation_of_mitotic_cell_cycle_phase_transition	6.7658e-13	18.4398	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	anaphase-promoting_complex-dependent_catabolic_process	8.73451e-13	17.99	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	extracellular_exosome	1.35388e-12	3.03223	ACP1;ACTB;ARPC1A;ATP5F1A;ATP5F1B;CAPZA2;CCT3;CCT5;CCT6A;CCT7;CHMP5;CXCR4;DCTN2;DDX5;DSTN;EIF3I;EIF4E;EIF6;GDI2;HSPD1;MYL6B;NEDD8;PCBP1;PDCD5;PDCD6;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMD2;PSMD7;RAB14;RAB5C;RPL26L1;RPS26;RPS4X;SERBP1;SOD1;SSBP1;TCP1;TSG101;TUFM;UBE2D2;UBE2D3;UBE2V2;VDAC3;YWHAQ
clusterset38	Wnt_signaling_pathway,_planar_cell_polarity_pathway	2.38745e-12	16.5751	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	2.5887e-12	16.3909	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	regulation_of_mRNA_stability	3.97988e-12	13.8645	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7;SERBP1
clusterset38	interleukin-1-mediated_signaling_pathway	4.18786e-12	15.6934	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	stimulatory_C-type_lectin_receptor_signaling_pathway	5.30419e-12	15.3665	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	respirasome	1.14595e-11	19.7569	NDUFA12;NDUFA2;NDUFB10;NDUFB11;NDUFS3;NDUFS5;NDUFS8;NDUFV2;UQCR11;UQCRB;UQCRC2;UQCRFS1
clusterset38	Fc-epsilon_receptor_signaling_pathway	2.49804e-11	13.6591	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	tumor_necrosis_factor-mediated_signaling_pathway	5.04323e-11	12.9402	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	mitochondrial_ATP_synthesis_coupled_proton_transport	7.82032e-11	42.1481	ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5MF;ATP5PB;ATP5PO;COX5B
clusterset38	proteasome_core_complex	7.82032e-11	42.1481	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6
clusterset38	protein_polyubiquitination	9.18233e-11	7.55484	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7;STUB1;UBE2D2;UBE2D3;UBE2L3;UBE2V2
clusterset38	protein_deubiquitination	1.42484e-10	7.93583	ACTB;COPS5;NEDD8;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7;USP11
clusterset38	proteasomal_ubiquitin-independent_protein_catabolic_process	1.70934e-10	38.3164	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6
clusterset38	proteasome-mediated_ubiquitin-dependent_protein_catabolic_process	1.72836e-10	9.31449	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7;STUB1;UBE2D3
clusterset38	mitochondrion	5.76607e-10	2.98217	ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5MF;ATP5PB;ATP5PO;AURKAIP1;COX5A;COX5B;COX6B1;COX8A;FIS1;GLRX5;HSPD1;MAP2K2;MRPL20;MRPL51;MRPS21;MRPS23;MRPS26;MTX2;NDUFA12;NDUFA2;NDUFB10;NDUFB11;NDUFS3;NDUFS5;NDUFS8;NDUFV2;NOL7;SDHC;SOD1;SSBP1;TOMM22;TUFM;UQCR11;UQCRB;UQCRC2;UQCRFS1;VDAC3;YWHAQ
clusterset38	oxidative_phosphorylation	7.1887e-10	32.4216	ATP5F1C;ATP5F1D;COX5A;COX5B;COX6B1;COX8A;UQCRB;UQCRC2
clusterset38	positive_regulation_of_canonical_Wnt_signaling_pathway	9.27682e-10	10.1737	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	mitochondrial_proton-transporting_ATP_synthase_complex	1.59259e-09	40.9773	ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5MF;ATP5PB;ATP5PO
clusterset38	T_cell_receptor_signaling_pathway	1.78219e-09	9.64171	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD14;PSMD2;PSMD7
clusterset38	proton-transporting_ATP_synthase_activity,_rotational_mechanism	2.34022e-09	38.8206	ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5MF;ATP5PB;ATP5PO
