cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset36	synapse	1.0628e-24	2.76286	AAK1;ACHE;ADGRL1;AMPH;ANK2;ANK3;ANKS1B;APBB1;ARHGEF9;ARL8A;ATAD1;ATCAY;ATP1A3;ATP2B1;BIN1;BRSK1;BTBD8;CACNA1A;CACNB4;CADM2;CADPS;CAMK2B;CAMK2N1;CARTPT;CASK;CDK5;CLSTN1;CLSTN3;CNIH2;CNR1;CPEB4;CRIPT;CSPG5;CYFIP2;DLG4;DLGAP4;DNAJC6;DNM1;DNM1L;DNM3;DPYSL3;DTNBP1;EEF1A2;EPS15;ERC1;FAIM2;FBXO45;FRRS1L;GABBR1;GABBR2;GABRB3;GAP43;GLRA2;GNAQ;GNB1;GPC2;GPHN;GPM6A;GRIA2;GRIA4;GRIN2B;GRIPAP1;GRK2;HOMER1;KIF1B;KIF5A;LIN7B;LIN7C;LRRC4B;MACO1;MAP1B;MAP1LC3A;MAPK8;MAPK8IP1;NAPB;NAPG;NCS1;NGFR;NLGN2;NLGN4X;NMNAT2;NRN1;NRXN1;NRXN2;OLFM1;OLFM2;OLFM3;PAFAH1B1;PAK5;PCLO;PHACTR1;PJA2;PPP1R9A;PPP3CA;PRR7;PRRT2;PTPRN;RAC3;RGS17;RIC3;RIMS2;RIMS3;ROGDI;RTN3;RUSC1;SCAMP1;SCAMP5;SH3KBP1;SHC3;SLC12A5;SLC17A6;SLC8A1;SNAP25;SNCA;SNCB;SNCG;SRCIN1;SV2A;SYN1;SYNGR3;SYP;SYT1;SYT11;SYT13;SYT4;SYT5;TAC1;TANC2;TMEM163;TMOD2;VAMP2;YWHAG;ZNRF1
clusterset36	axon	2.80145e-22	3.44985	ADGRL1;ADGRL3;ANK3;ARL8A;ATAT1;ATCAY;ATL1;ATP1A3;BIN1;BTBD8;CADM2;CALY;CD200;CDK5;CDK5R1;CNR1;CPEB4;CTNNA2;DCTN1;DICER1;DLG4;DNM1;DNM3;DPYSL2;DTNBP1;ELAVL4;FGF13;GAP43;GDI1;GPM6A;GRIPAP1;GSK3B;HOMER1;INPP5F;KIF1A;KIF1B;KIF21B;KIF3B;L1CAM;MACO1;MAP1B;MAP6;MAP9;MAPK8;MAPK8IP1;MAPT;MAST1;MYCBP2;NCS1;NF1;NFASC;NMNAT2;NTRK3;OLFM1;PAFAH1B1;PAK1;PCLO;PRRT2;PTPRN;RAB3A;ROGDI;RUFY3;SCN2A;SCN3A;SHTN1;SLC1A2;SLC38A1;SLC8A1;SNAP25;SNCA;SNCG;SRCIN1;STMN2;STMN3;STMN4;STX1B;STXBP1;SYN1;SYT1;SYT11;SYT13;SYT4;SYT5;TAC1;TANC2;UCHL1;VSTM2L
clusterset36	growth_cone	6.73793e-13	4.29127	ADGRL1;APBB1;ATCAY;AUTS2;BASP1;CDK5;CDK5R1;CDK5R2;CNR1;CPEB4;CRMP1;CXADR;DICER1;DPYSL2;DPYSL3;DTNBP1;ELAVL4;FGF13;GPM6A;KIF21B;KLC1;L1CAM;MAP1B;MAPT;MYO5A;NGFR;ORAI2;PAFAH1B1;PPP1R9A;PTBP2;RAC3;RUFY3;SHTN1;SNAP25;SNCA;STMN2;STMN3;STMN4;THY1;TMOD2
clusterset36	neuron_projection	2.16678e-12	2.69795	ABAT;ADGRL1;ANK2;ANK3;ANKS1A;ARHGEF7;ATCAY;ATP13A2;CAMK2B;CAMK2N1;CD200;CDK5;CDK5R1;CDK5R2;CLSTN1;CPEB4;CXADR;CYFIP2;DCTN1;DCX;DLG4;DPYSL2;DTNBP1;FGF13;FOS;GABBR2;GABRB3;GDI1;GLRA2;GNAO1;GPI;GPM6A;GRIN2B;HOMER1;KIF1A;KIF1B;KIF5A;KIF5C;MACO1;MAP2;MAPK10;MAPK8IP1;MAPT;MAST1;MYO5A;NCAM1;NRSN2;PAFAH1B1;POU4F1;PPP1R9A;PRR7;PTPRF;RAC3;RGS17;RIC3;SH3KBP1;SLC12A5;SLC17A6;SLC4A8;SNAP25;SRCIN1;STMN2;STMN3;STMN4;SV2A;SYP;SYT1;SYT11;SYT4;SYT5;TMOD2;VAMP2
clusterset36	microtubule_binding	2.16678e-12	3.29423	APC;APC2;CAMSAP2;CCDC88A;CCSER2;CKAP5;CLASP2;CLIP1;CLIP3;CRIPT;DCTN1;DCX;DNM1;DNM1L;DNM3;DPYSL2;DPYSL5;FGF13;FSD1;HDGFL3;JAKMIP2;KIF1A;KIF1B;KIF21A;KIF21B;KIF2A;KIF3A;KIF3B;KIF3C;KIF5A;KIF5C;LRPPRC;MACO1;MAP1B;MAP1LC3A;MAP2;MAP4K4;MAP6;MAP9;MAPRE2;MAPRE3;MAPT;MAST1;OPA1;PAFAH1B1;REEP1;REEP2;SGIP1;SNCA;SPAST;STRBP;SVBP;VPS41
clusterset36	cytoplasm	5.5149e-12	1.29088	AAK1;AASDHPPT;ABLIM1;ACAT2;ACLY;ACOT7;ACSL4;ACVR2B;ADD2;AGAP1;AGAP3;AKAP6;AKAP9;AKR1C1;AKT3;AMPH;ANK2;ANK3;ANKRD13D;ANKS1A;ANKS1B;APBA1;APBA2;APBB1;APC;APC2;ARG2;ARHGAP21;ARHGAP33;ARHGAP35;ARHGDIG;ARHGEF12;ARHGEF7;ARHGEF9;ARIH1;ARL4C;ARL8A;ARMC8;ARMCX3;ARPP21;ARRDC3;ASAP1;ASRGL1;ATAT1;ATCAY;ATF2;ATL1;ATP6V0A1;ATP6V1A;ATP6V1B2;AUTS2;AZIN1;BACH2;BASP1;BCAT1;BEX1;BEX2;BEX5;BID;BIN1;BLOC1S6;BMPR2;BNIP3;BOD1L1;BRSK1;BRWD1;BTBD10;BTBD3;BTG1;BZW2;CAB39;CACNA1A;CAMK2B;CAMK2N2;CAMSAP2;CARMIL2;CASK;CCDC184;CCDC28B;CCDC50;CCDC88A;CCDC92;CCSER2;CDC42BPA;CDK5;CDK5R1;CDK5R2;CDKN2D;CELF2;CELF3;CELF4;CELF5;CENPV;CEP170;CFAP20;CHD3;CHMP2B;CIB2;CKAP5;CKB;CLASP2;CLIP1;CLIP3;CMIP;CNOT4;CNR1;CNRIP1;COX17;CPEB4;CRABP1;CRIPT;CRMP1;CSNK1E;CTIF;CTNNA2;CTNND2;CTTNBP2NL;CXADR;CXXC4;CYFIP2;DAAM1;DACT3;DCAF7;DCK;DCTN1;DCTN5;DCX;DDHD1;DDX25;DEAF1;DHPS;DICER1;DLG4;DNAJC12;DNAJC6;DNM1;DNM1L;DNM3;DPF1;DPYSL2;DPYSL3;DPYSL4;DPYSL5;DTD1;DTNBP1;DTX3;DUSP4;DUSP8;DVL3;DYNC1H1;DYNC1LI1;DYNLL2;DZIP3;ECSIT;EEF1A2;EGLN1;EIF4EBP2;ELAVL4;ELMO1;ENO2;EPB41;EPB41L1;EPM2AIP1;EPS15;ERC1;ETNK1;EVL;EXOC1;EXOC5;FAM110B;FAM89B;FASN;FAXC;FBXL16;FBXO11;FBXO9;FBXW7;FEM1B;FGF13;FHL1;FKBP1B;FNBP1L;FNIP2;FOS;FSD1;FYN;G3BP2;GABARAPL1;GABBR1;GABBR2;GAP43;GDAP1;GDI1;GIGYF2;GIT1;GNAI1;GNAQ;GNB1;GNB5;GOT1;GPHN;GPI;GPRASP2;GRB2;GRIN2B;GRK2;GSK3B;GSPT2;GSTA4;HDAC5;HDGFL3;HERC1;HERC2;HINT3;HIP1R;HIPK2;HK1;HMGCS1;HOMER1;HPRT1;HRAS;HSF2;HSPA13;HSPA4L;HUWE1;IDH1;IDI1;INPP5F;IRF2BP2;IRS2;ISCA1;JPT1;KIF1A;KIF1B;KIF21A;KIF21B;KIF2A;KIF3A;KIF3B;KIF3C;KIF5A;KIF5C;KLC1;KLC2;KLHDC10;KLHL42;KLHL7;KPNA2;KPNA6;KRAS;LARP1;LBH;LIN7C;LPGAT1;LRPPRC;LRRC40;LRRC49;MAB21L2;MAGEE1;MAGI1;MAP1B;MAP1LC3A;MAP2;MAP3K13;MAP4K4;MAP6;MAP7D1;MAP9;MAPK10;MAPK3;MAPK6;MAPK8;MAPK8IP1;MAPK8IP2;MAPK9;MAPRE2;MAPRE3;MAPT;MARK1;MARK3;MAST1;MAX;MCRIP2;MEX3A;MLLT11;MOAP1;MPRIP;MTF2;MTMR4;MTMR9;MTSS1;MTURN;MVD;MYCBP2;MYEF2;MYO5A;MZT1;N4BP2;NAA15;NACAD;NAV1;NBEA;NCS1;NDRG4;NEDD4L;NEXMIF;NF1;NGFR;NISCH;NLK;NMNAT2;NNAT;NOLC1;NOVA2;NREP;NSD2;NSF;NSG1;NT5C3A;NUDT11;NUDT14;NUDT21;NUDT3;OAT;ODF2L;OLFM2;OPA1;OPTN;PAFAH1B1;PAFAH1B2;PAFAH1B3;PAK1;PAK2;PAK3;PAK5;PANK3;PARD6A;PCBP4;PCMTD1;PDE4DIP;PDE6D;PDZD4;PELP1;PFKM;PGAM1;PHACTR1;PHYHIPL;PIP4K2B;PITHD1;PITPNB;PJA1;PJA2;PKIA;PKIB;PLEKHA1;PLEKHO1;PNCK;POGZ;POU2F2;POU4F1;PPA1;PPIP5K2;PPM1A;PPP1R14C;PPP1R1A;PPP1R9A;PPP2R2B;PPP2R2D;PPP2R3C;PPP2R5E;PPP3CA;PPP3CB;PPP4R3B;PREPL;PRKACA;PRKACB;PRKAR2A;PRKAR2B;PRKCB;PRKCZ;PRPS1;PRPSAP2;PRR7;PSMD12;PTP4A1;PTPRE;PTS;RAB3A;RAB3B;RABEP1;RAC3;RAF1;RALGAPA1;RALGDS;RAMP2;RANBP9;RB1CC1;RBFOX1;RBFOX2;RBM4;RBPJ;RCAN2;RCHY1;REEP1;RFK;RGS17;RGS4;RIOK3;RNF11;RNF115;RNF157;RPAP2;RPS6KA3;RUFY2;RUFY3;RUSC1;RUSC2;SBK1;SCN3A;SCOC;SCRN1;SEPHS2;SGIP1;SH3BP5;SH3GLB1;SH3KBP1;SHROOM2;SHTN1;SIAH1;SIK3;SMAP2;SMPD3;SNAP25;SNCA;SNCB;SNCG;SNN;SNRPN;SNX10;SNX27;SNX4;SORBS2;SPAG9;SPAST;SPATS2;SPOCK1;SPTAN1;SPTBN1;SRCIN1;SRD5A1;SREBF2;SRGAP3;SRPK1;STAM;STAU2;STMN2;STMN3;STMN4;STRBP;STX1B;STXBP1;SULT4A1;SVBP;SYT1;SYT11;TAOK1;TAOK3;TBCC;TERF2IP;TESK1;TMOD2;TMSB15A;TMSB4X;TNIK;TNKS;TNRC6A;TNRC6B;TOLLIP;TP53BP1;TPD52;TRIB2;TRIM2;TRIM36;TTBK2;TTC28;TTC3;TUBA1A;TUBB2A;TUBB2B;TUBB4A;TUBGCP4;TULP4;UBA6;UBE2D1;UBQLN1;UBQLN2;UCHL1;UCHL5;USP33;USP7;VAT1;VPS36;VSTM2L;VTA1;WBP2;WDR47;WNK3;XPR1;YWHAG;YWHAH;ZBTB20;ZFHX3;ZMIZ1;ZMYND8;ZNF622;ZNF703
clusterset36	nervous_system_development	6.53444e-12	2.44178	ACHE;ACTL6B;ADGRG1;ANK2;APBA1;APBA2;APC;APC2;ARHGEF7;ATCAY;BEX1;BRSK1;BTBD3;BZW2;CAMK2B;CCDC88A;CDK5;CHD5;CHL1;CHN1;CNTN1;CRMP1;CSPG5;DCLK1;DCTN1;DCX;DEAF1;DLG4;DPF1;DPYSL2;DPYSL4;DPYSL5;ELAVL3;ELAVL4;EVL;FBXO45;FGF13;FOS;GAP43;GFRA2;GPM6A;GSK3B;HES4;INA;KIDINS220;KIF2A;L1CAM;MAB21L2;MAP1B;MYT1L;NAV1;NEXMIF;NGFR;NRN1;NRSN2;NTRK3;OLFM1;PAFAH1B1;PAFAH1B3;PLPPR1;POU4F1;PPP1R9A;PRPS1;RBFOX1;RBFOX2;RUFY3;SCN2A;SCN3B;SIAH1;SLC1A2;SMARCC2;SOX11;SPAST;SPOCK1;SRRM4;STMN3;TMOD2;TNIK;TUBB2B;UNCX;ZEB1;ZSWIM6
clusterset36	postsynaptic_density	6.86635e-12	3.13263	ADD2;ADGRL1;ANKS1B;ARHGEF9;BMPR2;BNIP3;CACNG4;CAMK2N1;CDK5;CDK5R1;CHMP2B;CLSTN1;CLSTN3;CNIH2;CPEB4;CRIPT;CTNND2;DCLK1;DLG4;DNAJC6;DNM1;DNM3;DTNBP1;DYNLL2;EPB41;FBXO45;FYN;GAP43;GNG3;GPHN;GRIA2;GRIN2B;HIP1R;HOMER1;MAP1B;MAPK8IP2;NCS1;NGFR;NSF;PAK2;PAK3;PCLO;PJA2;PPP1R9A;PRKCZ;PRR7;PSD;RUSC1;SLC8A1;SPOCK1;SPTBN1;SRCIN1;SYN1;SYT11
clusterset36	glutamatergic_synapse	3.64525e-11	2.80534	ADGRL3;AKAP9;APBA1;ATAD1;ATP2B1;CACNG4;CADPS;CALY;CDK5;CHMP2B;CLCN3;CLSTN1;CLSTN3;CNIH2;CNR1;CSPG5;DLG4;DLGAP4;DNM1;DNM3;DTNBP1;DYNLL2;ELAVL4;EPS15;FBXO45;FXYD6;FYN;GPM6A;GRIPAP1;GSK3B;HOMER1;HRAS;KPNA2;LIN7C;LRFN4;LRRC4B;MAPK10;NAPB;NCS1;NSG1;NTRK3;PAK2;PAK3;PCLO;PPP1R9A;PPP3CA;PPP3CB;PRKAR2B;PRKCZ;PRR7;SCN2A;SLC1A2;SLC1A6;SLC4A8;SNAP25;SPTBN1;STXBP1;SV2A;SYT1;TNIK
clusterset36	presynapse	3.64525e-11	3.79417	AAK1;APBB1;ATCAY;BLOC1S6;BTBD8;CACNA1A;CADPS;CDK5;CDK5R1;CNR1;DLG4;DNAJC6;DNM1;DPYSL2;FBXO45;GABBR1;GNB5;KIAA1109;KIF1A;LIN7B;LIN7C;NF1;NLGN4X;NRXN1;NRXN2;PRRT2;RAB6B;ROGDI;SLC1A2;SLC4A8;SNCA;SRCIN1;STX1B;STXBP1;SV2A;SYN1;SYT11;TNIK;YWHAG
