cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset33	RNA_binding	2.81262e-41	2.66425	ADAR;AHCYL1;APEX1;ARF1;ATXN2;ATXN2L;BZW1;C1D;CAPRIN1;CCDC124;CCT4;CHCHD1;CIRBP;CISD2;CLNS1A;CLTC;CNOT7;COA6;CSDE1;DDX1;DDX49;DHX9;EEF2;EIF3G;EIF3H;EIF3K;EIF3L;ELAVL1;ERI3;EXOSC7;FAM32A;FARSA;FKBP3;FKBP4;FLYWCH2;FSCN1;FXR1;FYTTD1;GPBP1;GRSF1;GSPT1;GTPBP4;HDAC2;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPDL;HNRNPH2;HNRNPH3;HNRNPR;HTATSF1;IMMT;IMP3;KHDRBS1;LSM14A;LSM5;LSM6;LUC7L2;MAZ;MDH2;MFAP1;MKRN1;MRPL12;MRPL14;MRPL15;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL54;MRPL9;MRPS11;MRPS12;MRPS15;MRPS35;MRPS7;MTDH;NCBP2;NCBP3;NDUFV3;NELFE;NHP2;NONO;NOP10;NOSIP;NSA2;NUCKS1;NUDT16L1;PA2G4;PABPC1;PABPC4;PABPN1;PAIP1;PAPOLA;PCBP2;PEF1;PHAX;PIN4;POP4;POP7;PPHLN1;PPIG;PPIL4;PPP1CC;PRKRA;PRMT1;PRPF31;PRPF40A;PRPF8;PRRC2A;PRRC2C;PSIP1;PSMD4;PSPC1;PUF60;RACK1;RARS2;RBM15B;RBM17;RBM22;RBM23;RBM25;RBM8A;RBMX;RBMX2;RDX;RNPS1;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL29;RPL32;RPL35A;RPL37A;RPL4;RPL5;RPL6;RPL7A;RPL7L1;RPLP0;RPS19BP1;RPS23;RPS24;RPS3A;RPS5;RPS8;RPUSD3;RRP36;RSL1D1;RTCA;RTCB;RTF1;SCAF1;SEC63;SELENOH;SF1;SF3B1;SF3B2;SF3B5;SLBP;SLC25A11;SLIRP;SMARCA4;SNRNP35;SNRNP40;SNRNP70;SNRPD2;SNRPD3;SNW1;SON;SRP19;SRP54;SRP72;SRP9;SRPK2;SRRM2;SRSF11;SRSF4;SRSF9;SSRP1;STAU1;STIP1;SUCLG1;SYNCRIP;THOC7;THRAP3;TRAP1;TRIM28;TSFM;TSN;TSNAX;TXN;UBA1;UBE2I;UBE2N;UNC50;VCP;WBP11;XRCC5;XRN2;ZC3H13;ZC3H15;ZCCHC17;ZCRB1;ZNF207;ZNF579;ZRANB2
clusterset33	mitochondrion	2.48545e-36	2.51792	ACO2;ADH5;AKT1;ALDH2;ALKBH7;APEX1;APOO;ARL2;ARL2BP;ARMC1;ARMC10;ARMCX2;ATP5IF1;ATP5MD;ATP5ME;ATP5PD;BAD;BCAP31;BOLA3;BSG;C14orf119;C1QBP;C1orf43;CAPN1;CHCHD1;CHCHD3;CIAPIN1;CISD2;CLPP;CMC2;COA1;COA3;COA6;COQ4;COX11;COX14;COX20;COX7B;CYB5B;CYB5R3;CYC1;DDX1;DEGS1;DLD;DNAJC19;DYNLL1;DYNLT1;ECH1;ECHS1;ETFA;FEZ1;FH;FIBP;FKBP4;FKBP8;FUNDC2;GADD45GIP1;GCSH;GHITM;GLOD4;GLUD1;GOLPH3;GPAA1;GPX4;GRSF1;GSK3A;HADHA;HAGH;HAX1;HDHD5;HIGD2A;IDH3B;IDH3G;IMMT;ISCA2;MALSU1;MAPK1;MDH2;MMADHC;MPC2;MPG;MRPL12;MRPL14;MRPL15;MRPL19;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL50;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS2;MRPS22;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;MTCH1;MTCH2;MTFR1L;NDUFA1;NDUFA10;NDUFA11;NDUFA13;NDUFA3;NDUFA6;NDUFA8;NDUFA9;NDUFAF1;NDUFAF3;NDUFB1;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS4;NDUFS7;NDUFV1;NDUFV3;NFU1;NIPSNAP1;NIPSNAP2;NRDC;NTHL1;OXA1L;PDHA1;PDHB;PFDN4;PGRMC1;PHB;PHB2;PIN1;PIN4;PINK1;PNKD;PPP1CC;PPP2CA;PPP2R1A;PRDX3;PSMB4;PTEN;PTGES2;PYURF;RACK1;RARS2;RNF5;RPUSD3;SAMM50;SCCPDH;SCP2;SDHA;SDHAF2;SDHB;SIRT2;SLC25A1;SLC25A11;SLC25A6;SLIRP;SMDT1;STARD7;STMP1;SUCLA2;SUCLG1;TIMM10;TIMM13;TIMM17A;TIMM8B;TIMM9;TIMMDC1;TMEM11;TMEM14C;TMEM70;TOMM20;TOMM7;TRAP1;TSFM;TTC19;TUSC2;TUSC3;UBA1;UQCC2;UQCRC1;UQCRQ;URI1;UROS;VDAC1;VPS35
clusterset33	mitochondrial_inner_membrane	4.83392e-35	4.20378	APOO;ATP5ME;ATP5PD;CHCHD1;CHCHD3;COA1;COA3;COQ4;COX11;COX20;COX7B;CYC1;DNAJC19;GHITM;HADHA;HIGD2A;IMMT;MPC2;MRPL12;MRPL14;MRPL15;MRPL19;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL50;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS2;MRPS22;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;MTCH1;MTCH2;NDUFA1;NDUFA10;NDUFA11;NDUFA13;NDUFA3;NDUFA6;NDUFA8;NDUFAF1;NDUFAF3;NDUFB1;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS4;NDUFV1;NDUFV3;OXA1L;PHB;PHB2;PINK1;SDHA;SDHB;SLC25A1;SLC25A11;SLC25A6;SMDT1;TIMM10;TIMM13;TIMM17A;TIMM8B;TIMM9;TIMMDC1;TMEM11;TMEM14B;TMEM14C;TMEM70;TRAP1;TTC19;UQCC2;UQCRC1;UQCRQ
clusterset33	ribosome	2.40604e-29	5.72823	APEX1;CHCHD1;GADD45GIP1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL50;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS2;MRPS22;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;RACK1;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL29;RPL32;RPL35A;RPL36AL;RPL37A;RPL4;RPL5;RPL6;RPL7A;RPL7L1;RPLP0;RPS19BP1;RPS23;RPS24;RPS3A;RPS5;RPS8;SF1
clusterset33	structural_constituent_of_ribosome	2.25537e-27	6.13995	MRPL12;MRPL14;MRPL15;MRPL19;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS11;MRPS12;MRPS15;MRPS16;MRPS2;MRPS22;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL29;RPL32;RPL35A;RPL36AL;RPL37A;RPL4;RPL5;RPL6;RPL7A;RPL7L1;RPLP0;RPS23;RPS24;RPS3A;RPS5;RPS8
clusterset33	mitochondrial_translational_elongation	1.32466e-25	8.1733	CHCHD1;GADD45GIP1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL50;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS2;MRPS22;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;OXA1L;TSFM
clusterset33	mitochondrial_translational_termination	2.88369e-24	7.88436	CHCHD1;GADD45GIP1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL50;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS2;MRPS22;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;OXA1L
clusterset33	translation	5.7121e-21	4.04832	AKT1;DENR;EEF2;EIF2S3;EIF3F;EIF3G;EIF3H;EIF3J;EIF3K;EIF3L;EIF3M;FARSA;GSPT1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL52;MRPL55;MRPL57;MRPL9;MRPS11;MRPS12;MRPS15;MRPS16;MRPS2;MRPS33;MRPS36;MRPS6;MRPS7;PABPC4;RARS2;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL29;RPL32;RPL35A;RPL36AL;RPL37A;RPL4;RPL5;RPL6;RPL7A;RPLP0;RPS23;RPS24;RPS3A;RPS5;RPS8;TSFM
clusterset33	mRNA_splicing,_via_spliceosome	1.276e-20	4.33153	DHX9;ELAVL1;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPH2;HNRNPH3;HNRNPR;HTATSF1;IK;LSM5;LSM6;MFAP1;NCBP2;NONO;PABPC1;PABPN1;PAPOLA;PCBP2;PDCD7;POLR2E;POLR2I;POLR2J;POLR2K;PPIL1;PRCC;PRPF31;PRPF40A;PRPF8;PSPC1;PUF60;RBM15B;RBM17;RBM22;RBM8A;RBMX;RBMX2;RNPS1;SF1;SF3B1;SF3B2;SF3B5;SNRNP35;SNRNP40;SNRNP70;SNRPD2;SNRPD3;SNW1;SRRM2;SRSF11;SRSF4;SRSF9;SYNCRIP;TXNL4A;WBP11;ZCRB1;ZMAT2
clusterset33	nucleoplasm	5.83731e-18	1.57229	ADAR;ADRM1;AIP;AK6;AKIRIN1;AKR1B1;AKT1;ANAPC11;ANAPC5;APEX1;ARL2;ARL3;ARPC2;ATN1;B4GALT2;BABAM1;BAG6;BANF1;BRD4;BRD7;BTBD1;C1D;CACYBP;CAND1;CBX1;CBX3;CBX5;CCT4;CDC26;CDC34;CDKN2AIPNL;CHCHD1;CIAPIN1;CIRBP;CLNS1A;CMAS;CMPK1;CNOT2;COA6;COMMD1;COPRS;COPS2;COPS3;COPS8;COPS9;CSNK2A1;CSNK2B;CUL3;DDA1;DDB1;DDX1;DDX49;DHX9;DNAJB6;DNAJC7;DPH3;DPY30;EID1;EID2;EIF3L;ELAVL1;EMD;ENSA;EXOSC7;FAAP20;FAM32A;FKBP4;FOXD3;FYTTD1;GADD45GIP1;GPS1;GRSF1;GTF2H5;GTF2I;GTF3C6;GTPBP4;HCFC1R1;HDAC2;HIKESHI;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPDL;HNRNPH2;HNRNPH3;HNRNPR;HTATSF1;IK;IMP3;INTS11;IP6K2;ITGB1BP1;ITPA;KATNBL1;KDM1A;KHDRBS1;KLHDC2;KLHDC3;KPNA3;LCMT1;LEO1;LRWD1;LSM5;LSM6;LUC7L2;MAEA;MAF1;MAP1S;MAPK1;MCRS1;MED10;MED28;MED4;MED6;MED8;MFAP1;MIEN1;MIF;MORF4L2;MPG;MPLKIP;MRPL52;MRPS15;MTA1;MZT2A;MZT2B;NAA38;NABP2;NCBP2;NCOR1;NDN;NDUFA13;NDUFA9;NDUFB4;NDUFB5;NDUFS2;NELFE;NFKBIL1;NFU1;NHP2;NONO;NOP10;NOSIP;NR2F6;NSFL1C;NTHL1;NTMT1;NUCKS1;NUTF2;PABPN1;PALM;PAPOLA;PAXX;PCBP2;PCGF2;PDCD7;PDHB;PHAX;PHB;PIN1;PIN4;PNMA1;POLD2;POLR1D;POLR2E;POLR2I;POLR2J;POLR2K;POP4;POP7;POU4F3;PPHLN1;PPID;PPIG;PPIL1;PPIL4;PPP1CA;PPP1CC;PPP1R12A;PPP2R2A;PPP4C;PRCC;PRKRA;PRMT1;PRMT2;PRPF31;PRPF40A;PRPF8;PRRC2A;PSIP1;PSMA2;PSMB4;PSMB7;PSMC2;PSMC3;PSMC4;PSMD1;PSMD11;PSMD3;PSMD4;PSMD6;PSMD8;PSMF1;PSPC1;PTEN;PTOV1;PUF60;RAB5A;RACK1;RAD23A;RAD23B;RBBP4;RBM15B;RBM17;RBM22;RBM8A;RBMX;RDH14;RNF146;RNF187;RNF7;RNH1;RNPS1;RPAIN;RPL5;RPS19BP1;RPS23;RPS24;RPS3A;RPS5;RPS8;RRP36;RTCA;RTCB;RTF1;RUVBL2;SCP2;SDHB;SF1;SF3B1;SF3B2;SF3B5;SLBP;SMARCA4;SMARCB1;SMDT1;SNF8;SNRNP35;SNRNP40;SNRNP70;SNRPD2;SNRPD3;SNW1;SPOP;SRPK2;SRRM2;SRSF11;SRSF4;SRSF9;SSRP1;SSU72;SUMO3;SUPT4H1;SYAP1;SYNCRIP;TADA3;TAF11;TCEA2;TERF1;TFAP2B;THAP11;THOC7;THRA;THRAP3;TIMM17A;TIMMDC1;TKT;TMEM70;TP53RK;TRAP1;TRAPPC12;TRIM28;TSEN34;TSFM;TSN;TSNAX;TTC5;TXN;TXNL4A;UBA1;UBA2;UBE2A;UBE2E1;UBE2I;UBE2L6;UBE2N;UBE2Z;UBLCP1;UBXN1;URI1;USF2;VCP;VEZT;VPS25;VPS72;WBP11;WDR18;WDR61;WIPI2;XRCC5;XRN2;ZBTB8OS;ZC3H13;ZCRB1;ZFPM1;ZNF148;ZNF207;ZNF22;ZNF580;ZNHIT1;ZRANB2
