cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset30	translational_initiation	2.38827e-17	5.89346	EIF1;EIF1AX;EIF1B;EIF2S2;EIF3E;EIF4A1;EIF4A2;EIF4B;EIF4G3;LARP1;MCTS1;RPL12;RPL22;RPL23;RPL23A;RPL26;RPL27A;RPL28;RPL3;RPL30;RPL31;RPL34;RPL36;RPL37;RPL39;RPL41;RPL7;RPLP1;RPS10;RPS12;RPS15;RPS15A;RPS16;RPS18;RPS19;RPS21;RPS27;RPS29;RPS3;RPS7
clusterset30	synapse	9.18463e-17	2.69869	ACHE;AMPH;ANK2;ANK3;APBB1;APP;ARID1B;ASIC2;ATAD1;ATCAY;ATP1A3;ATP2B1;ATP6AP2;BIN1;BTBD8;CACNA1A;CADM2;CADPS;CAMK2B;CASK;CDK5;CLSTN1;CLSTN2;CNIH2;CNR1;CPEB4;CYFIP2;DLG4;DNM1;DNM3;DPYSL3;DTNBP1;EEF1A2;ENAH;EPS15;FABP5;FAIM2;FGF12;FRRS1L;GABBR1;GABBR2;GABRB3;GAP43;GNAQ;GNB1;GPC2;GPM6A;GRIA2;KCTD16;KIF1B;LIN7B;LIN7C;LYPD1;MAP1A;MAP1B;MAP1LC3A;MAPK8;NAPB;NAPG;NCS1;NLGN1;NLGN4X;NOVA1;NRXN1;NRXN2;OLFM2;PAFAH1B1;PCLO;PJA2;PPP3CA;PSD3;RAC3;RIC3;RPL3;RPL37;RPS18;RPS21;RPS7;RTN3;SCAMP1;SCAMP5;SH3KBP1;SHC3;SHC4;SNAP25;SNCB;SNCG;SRCIN1;SV2A;SV2C;SYP;SYT1;TMOD2;VAMP2;WASF1;YWHAG;ZNRF1
clusterset30	cytoplasm	1.02226e-15	1.39119	AASDHPPT;ABHD14A;ABI2;ACAT2;ACOT7;AKAP12;AKAP9;AMPH;ANK2;ANK3;ANKS1A;APBB1;APC;APLP1;APP;ARF4;ARG2;ARHGDIG;ARHGEF12;ARID1B;ARL4C;ARMCX3;ASAH1;ASRGL1;ATAT1;ATCAY;ATL1;ATP1B2;ATP6V0A1;ATP6V1A;ATP6V1B2;AZIN1;BASP1;BEX1;BEX2;BEX3;BEX5;BIN1;BMPR2;BOD1L1;BPTF;BRI3;BRWD1;BTBD10;BTBD3;BZW2;C12orf57;CACNA1A;CALM1;CALM2;CALR;CAMK2B;CAMK2D;CAMK2N2;CAMLG;CAMTA1;CANX;CASK;CCDC184;CCDC28B;CCDC50;CCDC85B;CCDC88A;CCND2;CDK5;CDK5R1;CDKN2D;CELF4;CELF5;CENPV;CEP170;CHD4;CHD9;CIB2;CKB;CLASP2;CLEC11A;CLIP3;CMIP;CNBP;CNR1;CNRIP1;COX17;CPEB4;CRMP1;CSTB;CTNNA2;CXADR;CXXC4;CXXC5;CYFIP2;DAAM1;DACT3;DCAF7;DCTN1;DCX;DDX17;DDX6;DEAF1;DGUOK;DHPS;DHX36;DICER1;DLG4;DNM1;DNM3;DPF1;DPYSL2;DPYSL3;DST;DTD1;DTNBP1;DUSP4;DUT;DYNC1H1;DYNC1LI1;DYNLL2;DZIP1;DZIP3;EEF1A2;EEF1B2;EIF1;EIF2S2;EIF3E;EIF4A1;EIF5A;ELAVL4;ENAH;ENO2;ENOPH1;EPS15;ETNK1;EVL;FABP5;FDPS;FGF12;FGFR2;FKBP1B;FNBP1L;FOS;FSD1;FUS;FYN;G3BP2;GABARAPL1;GABBR1;GABBR2;GAMT;GAP43;GDAP1;GDI1;GNAQ;GNAS;GNB1;GOT1;GPI;GPRASP2;GRB2;GSK3B;GSTA4;GSTM3;HDGFL3;HERC1;HIPK2;HK1;HMGB3;HMGCS1;HNRNPU;HPRT1;HRAS;HSPA13;HSPA4;HSPA9;HSPH1;IDI1;ISCA1;ISCU;JPT1;KAZN;KIF1A;KIF1B;KIF21A;KIF21B;KIF2A;KIF3A;KIF3C;KIF5C;KLC1;KLHL42;KMT2E;KPNA2;KRAS;KRT10;LAGE3;LARP1;LBH;LDHA;LIN7C;LRRC40;MAGED1;MAGEH1;MAP1A;MAP1B;MAP1LC3A;MAP1LC3B;MAP2;MAP4;MAP6;MAP9;MAPK10;MAPK6;MAPK8;MAPK9;MAPRE1;MAPRE2;MAPRE3;MAPT;MCRIP2;MCTS1;MEIS2;MLF2;MLLT11;MOAP1;MOCS2;MPHOSPH8;MSRB2;MYCBP2;MYO5A;NAP1L1;NAV1;NBEA;NCL;NCS1;NDRG4;NLRP1;NME1;NOP56;NOVA1;NREP;NSF;NSG1;NUCB2;NUDT3;OAT;ODC1;OGA;OLFM2;PAFAH1B1;PAFAH1B2;PAFAH1B3;PAK2;PAK3;PANK3;PARD6A;PBX1;PDE4DIP;PFDN1;PFKM;PFN1;PGAM1;PGK1;PHLDA1;PHLDA3;PHPT1;PHYHIPL;PIK3R1;PITHD1;PJA1;PJA2;PKIA;PKM;PLEKHA1;PNCK;PNP;PPA1;PPA2;PPIB;PPIP5K2;PPP1CB;PPP1R14C;PPP1R1A;PPP2R2B;PPP2R5E;PPP3CA;PPP3CB;PREPL;PRKACB;PRKAR2A;PRKAR2B;PRKCB;PRNP;PSMD10;PSMD12;PSME2;PTN;PTP4A1;PTS;PUM1;RAB3A;RAB3B;RABEP1;RAC3;RAD21;RB1CC1;RBFOX1;RBFOX2;RBFOX3;RBM3;RBMS3;RBP1;RBPJ;RCAN2;REEP1;RFK;RNF11;RNF157;RPL22;RPL23;RPL23A;RPL26;RPL3;RPL34;RPL36;RPL7;RPS10;RPS12;RPS15A;RPS18;RPS19;RPS21;RPS29;RPS3;RPS7;RUFY3;S100A10;SAT2;SBDS;SBK1;SFPQ;SH3BGRL;SH3BGRL3;SH3BP5;SH3GLB1;SH3KBP1;SHROOM2;SHTN1;SNAP25;SNCB;SNCG;SNRPG;SNRPN;SNX10;SORBS2;SPATS2L;SPINT2;SPOCK1;SPTAN1;SPTBN1;SRCIN1;SRGAP3;SRPK1;STAU2;STMN1;STMN2;STMN3;STMN4;STRBP;STX1B;STXBP1;SYT1;TAF7;TAOK3;TBCA;TERF2IP;TMOD2;TMSB15A;TMSB4X;TNRC6B;TOP1;TP53BP1;TPD52;TPI1;TRIB2;TRIM2;TRIM44;TSC22D1;TSC22D3;TTBK2;TTC3;TUBA1A;TUBB;TUBB2A;TUBB2B;TUBB4A;TUBB4B;TXNDC17;UBE2B;UBE2E3;UCHL1;UFM1;USP33;VIM;WASF1;WNK3;XPO1;XPR1;YTHDF2;YWHAG;YWHAH;YWHAZ;ZFAND5;ZFAND6;ZFR
clusterset30	axon	6.24423e-15	3.33689	ADGRL3;ANK3;APP;ATAT1;ATCAY;ATL1;ATP1A3;ATP6AP2;BIN1;BTBD8;CADM2;CALY;CANX;CD200;CDK5;CDK5R1;CNR1;CNTNAP2;CPEB4;CTNNA2;DCTN1;DHX36;DICER1;DLG4;DNM1;DNM3;DPYSL2;DST;DTNBP1;ELAVL4;GAP43;GDI1;GPM6A;GSK3B;KIF1A;KIF1B;KIF21B;MAP1A;MAP1B;MAP4;MAP6;MAP9;MAPK8;MAPT;MYCBP2;NCS1;PAFAH1B1;PCLO;RAB3A;RUFY3;SCN2A;SHTN1;SLC38A1;SNAP25;SNCG;SRCIN1;STMN2;STMN3;STMN4;STX1B;STXBP1;SYT1;UCHL1
clusterset30	SRP-dependent_cotranslational_protein_targeting_to_membrane	1.12373e-14	6.81721	RPL12;RPL22;RPL23;RPL23A;RPL26;RPL27A;RPL28;RPL3;RPL30;RPL31;RPL34;RPL36;RPL37;RPL39;RPL41;RPL7;RPLP1;RPS10;RPS12;RPS15;RPS15A;RPS16;RPS18;RPS19;RPS21;RPS27;RPS29;RPS3;RPS7
clusterset30	translation	9.9737e-13	3.5845	CPEB4;DHPS;EEF1A2;EEF1B2;EIF1;EIF1AX;EIF1B;EIF2S2;EIF3E;EIF4A1;EIF4A2;EIF4B;EIF4G3;EIF5A;LARP1;MCTS1;MRPL18;MRPL33;MRPS18B;RPL12;RPL22;RPL23;RPL23A;RPL26;RPL27A;RPL28;RPL3;RPL30;RPL31;RPL34;RPL36;RPL37;RPL39;RPL41;RPL7;RPLP1;RPS10;RPS12;RPS15;RPS15A;RPS16;RPS18;RPS19;RPS21;RPS27;RPS29;RPS3;RPS7;RSL24D1
clusterset30	growth_cone	1.7241e-12	4.83905	APBB1;APP;ATCAY;BASP1;CALM1;CDK5;CDK5R1;CNR1;CPEB4;CRMP1;CXADR;DICER1;DPYSL2;DPYSL3;DTNBP1;ELAVL4;GPM6A;KIF21B;KLC1;MAP1B;MAPT;MYO5A;ORAI2;PAFAH1B1;PTBP2;RAC3;RUFY3;SHTN1;SNAP25;STMN2;STMN3;STMN4;THY1;TMOD2
clusterset30	cytosol	2.12622e-12	1.42658	AASDHPPT;ABI2;ACAT2;ACOT7;AKAP12;AKAP9;AMPH;ANK2;ANK3;ANKRD11;ANKRD12;ANKS1A;AP1S1;APC;APP;ARF4;ARGLU1;ARHGDIG;ARHGEF12;ARID1B;ARID4A;ARL4C;ARMCX3;ASRGL1;ATAT1;ATP6V0A1;ATP6V1A;ATP6V1B2;ATP6V1G2;ATP6V1H;AZIN1;BEX3;BIN1;BNIP3L;BRWD1;BTBD3;CADPS;CALM1;CALR;CAMK2B;CAMK2D;CAMK2N2;CAMTA1;CASK;CCDC50;CCDC88A;CCND2;CDK5;CDK5R1;CDKN2D;CENPV;CEP170;CHCHD6;CHD9;CHST2;CKB;CLASP2;CLIP3;CMIP;CNBP;CRMP1;CSTB;CTNNA2;CXXC5;CYCS;CYFIP2;DAAM1;DCAF7;DCTN1;DCX;DDX17;DDX6;DGUOK;DHPS;DHX36;DICER1;DLG4;DOK6;DPYSL2;DPYSL3;DST;DTNBP1;DUT;DYNC1H1;DYNC1LI1;DYNLL2;DZIP1;EEF1B2;EIF1AX;EIF2S2;EIF3E;EIF4A1;EIF4A2;EIF4B;EIF4G3;EIF5A;ELAVL4;ENAH;ENDOG;ENO2;ENOPH1;EPS15;ETNK1;EVL;FABP5;FBXO21;FDPS;FKBP1B;FNBP1L;FOS;FYN;G3BP2;GABARAPL1;GAMT;GDAP1;GDI1;GNAS;GNB1;GOT1;GPI;GRB2;GSK3B;GSTA4;GSTM3;HDGFL3;HERC1;HK1;HMGCS1;HPRT1;HRAS;HSP90B1;HSPA4;HSPH1;IDI1;ISCU;KAZN;KIDINS220;KIF1A;KIF21A;KIF2A;KIF3A;KIF3C;KIFAP3;KLC1;KLHL42;KPNA2;KRAS;KRT10;LDHA;LMAN1;LSM3;LSM4;MAGED2;MAP1A;MAP1B;MAP1LC3A;MAP1LC3B;MAP2;MAP4;MAPK10;MAPK6;MAPK8;MAPK9;MAPRE1;MAPT;MCTS1;MLLT11;MLLT3;MOAP1;MOCS2;MPHOSPH8;MSRB2;MYL6;MYO5A;NBEA;NCALD;NCAM1;NCS1;NDRG4;NECAP1;NLRP1;NME1;NOP53;NSF;NUCB2;NUDT3;ODC1;OGA;ORC4;OSBPL8;PAFAH1B1;PAFAH1B2;PAFAH1B3;PAK2;PAK3;PANK3;PARD6A;PFKM;PFN1;PGAM1;PGK1;PGM2L1;PHLDA1;PHPT1;PIK3R1;PKM;PLEKHA1;PNISR;PNP;PPA1;PPA2;PPIP5K2;PPP1CB;PPP2R2B;PPP2R5E;PPP3CA;PPP3CB;PREPL;PRKACB;PRKAR2A;PRKAR2B;PRKCB;PRNP;PSMD10;PSMD12;PSME2;PTS;PUM1;RAB3A;RAB3B;RAB3C;RAB6A;RAB9B;RAC3;RAD21;RASAL2;RB1CC1;RBBP7;RBFOX2;RBMS3;RBP1;RFK;RPL12;RPL22;RPL23;RPL23A;RPL26;RPL27A;RPL28;RPL3;RPL30;RPL31;RPL34;RPL36;RPL37;RPL39;RPL41;RPL7;RPLP1;RPS10;RPS12;RPS15;RPS15A;RPS16;RPS18;RPS19;RPS21;RPS27;RPS29;RPS3;RPS7;RUFY3;SBDS;SEM1;SH3GLB1;SH3KBP1;SHC3;SMS;SNAP25;SNCB;SNRPG;SPATS2L;SPIN1;SPTAN1;SPTBN1;SRGAP3;SRPK1;SRSF5;STARD3NL;STMN1;STMN3;STX1B;STXBP1;TBCA;TERF2IP;THY1;TMSB4X;TNRC6B;TNRC6C;TOP2B;TPI1;TSC22D3;TTBK2;TTC3;TUBA1A;TUBB4A;TUBB4B;TXNDC17;UBE2E3;UBE2H;UBE2S;UCHL1;USP33;VAMP2;VIM;VSNL1;WNK3;WSB1;WSB2;XPO1;YTHDF2;YWHAG;YWHAH;YWHAZ;ZFAND6;ZNRF1
clusterset30	neuron_projection	2.17634e-12	3.00313	ABAT;ANK2;ANK3;ANKS1A;APP;ASIC2;ATCAY;ATP13A2;ATP6AP2;BPTF;CALM1;CAMK2B;CAMK2D;CD200;CDK5;CDK5R1;CLSTN1;CPEB4;CXADR;CYFIP2;DCTN1;DCX;DLG4;DPYSL2;DTNBP1;FOS;GABBR2;GABRB3;GDI1;GNAO1;GPI;GPM6A;KIF1A;KIF1B;KIF5C;MAP1A;MAP2;MAP4;MAPK10;MAPT;MYO5A;NCAM1;NRSN2;PAFAH1B1;RAC3;RIC3;SH3KBP1;SNAP25;SRCIN1;STMN1;STMN2;STMN3;STMN4;SV2A;SV2C;SYP;SYT1;TMOD2;VAMP2;VIM
clusterset30	viral_transcription	2.17634e-12	5.56634	RPL12;RPL22;RPL23;RPL23A;RPL26;RPL27A;RPL28;RPL3;RPL30;RPL31;RPL34;RPL36;RPL37;RPL39;RPL41;RPL7;RPLP1;RPS10;RPS12;RPS15;RPS15A;RPS16;RPS18;RPS19;RPS21;RPS27;RPS29;RPS3;RPS7
