cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset49	mitochondrial_inner_membrane	2.88274e-51	4.53431	APOO;ATP5F1B;ATP5F1C;ATP5F1D;ATP5ME;ATP5PB;ATP5PD;ATP5PO;CHCHD1;CHCHD3;COA1;COA3;COQ4;COX11;COX20;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7B;COX8A;CYC1;DNAJC19;GHITM;HADHA;HIGD2A;HSPD1;IMMT;MPC2;MRPL12;MRPL14;MRPL15;MRPL19;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL36;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL44;MRPL47;MRPL50;MRPL51;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS18C;MRPS2;MRPS21;MRPS22;MRPS23;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;MTCH1;MTCH2;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA6;NDUFA8;NDUFAF1;NDUFAF3;NDUFB1;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS4;NDUFS6;NDUFV1;NDUFV3;OXA1L;PHB;PHB2;PINK1;SDHA;SDHB;SDHC;SLC25A1;SLC25A11;SLC25A6;SMDT1;STOML2;TIMM10;TIMM13;TIMM17A;TIMM8B;TIMM9;TIMMDC1;TMEM11;TMEM14B;TMEM14C;TMEM70;TRAP1;TTC19;UQCC2;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ
clusterset49	mitochondrion	2.40554e-46	2.54543	ACO2;ADH5;AKT1;ALDH2;ALKBH7;APEX1;APOO;ARL2;ARL2BP;ARMC1;ARMC10;ARMCX2;ATP5F1B;ATP5F1C;ATP5F1D;ATP5IF1;ATP5MC3;ATP5MD;ATP5ME;ATP5PB;ATP5PD;ATP5PO;BAD;BCAP31;BCL2L11;BOLA3;BSG;C14orf119;C1QBP;C1orf43;CAPN1;CHCHD1;CHCHD3;CIAPIN1;CISD2;CLPP;CMC2;COA1;COA3;COA6;COQ4;COX11;COX14;COX20;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7B;COX8A;CWC15;CYB5B;CYB5R3;CYC1;DDX1;DEGS1;DLD;DNAJC19;DYNLL1;DYNLT1;ECH1;ECHS1;ETFA;FEZ1;FH;FIBP;FIS1;FKBP4;FKBP8;FUNDC2;GADD45GIP1;GCSH;GHITM;GLOD4;GLRX5;GLUD1;GPAA1;GPX4;GRSF1;GSK3A;HADHA;HAGH;HAX1;HDHD5;HIGD2A;HSPD1;IDH3B;IDH3G;IMMT;ISCA2;JTB;MALSU1;MAP2K2;MDH2;MFF;MMADHC;MPC2;MPG;MRPL12;MRPL14;MRPL15;MRPL19;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL36;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL44;MRPL47;MRPL50;MRPL51;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS18C;MRPS2;MRPS21;MRPS22;MRPS23;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;MTCH1;MTCH2;MTFR1L;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA6;NDUFA8;NDUFA9;NDUFAF1;NDUFAF3;NDUFB1;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS4;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV3;NFU1;NIPSNAP1;NIPSNAP2;NOL7;NRDC;NTHL1;OXA1L;PDHA1;PDHB;PFDN4;PGRMC1;PHB;PHB2;PIN1;PIN4;PINK1;PNKD;PPP1CC;PPP2CA;PPP2R1A;PRDX3;PRDX5;PSMB4;PTEN;PTGES2;PYURF;RACK1;RARS2;RNF5;RPUSD3;SAMM50;SCCPDH;SCP2;SDHA;SDHAF2;SDHB;SDHC;SIRT2;SLC25A1;SLC25A11;SLC25A6;SLIRP;SMDT1;SOD1;SSBP1;STARD7;STMP1;STOML2;SUCLA2;SUCLG1;TIMM10;TIMM13;TIMM17A;TIMM8B;TIMM9;TIMMDC1;TMEM11;TMEM14C;TMEM70;TOMM20;TOMM22;TOMM7;TRAP1;TSFM;TTC19;TUFM;TUSC2;TUSC3;TXN2;UBA1;UQCC2;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ;URI1;UROS;VDAC3;VPS35;YWHAE
clusterset49	RNA_binding	2.02395e-43	2.51386	ADAR;AHCYL1;APEX1;ARL6IP4;ATP5F1C;ATXN2;ATXN2L;BTF3;BZW1;C1D;CAPRIN1;CCDC124;CCT3;CCT4;CCT6A;CHCHD1;CIRBP;CISD2;CLNS1A;CLTC;CNOT7;COA6;CSDE1;CWC15;DDX1;DDX49;DDX5;DHX9;EEF1A1;EEF2;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF4E;EIF4G2;ELAVL1;EXOSC7;FAM32A;FARSA;FKBP3;FKBP4;FLYWCH2;FSCN1;FXR1;FYTTD1;GDI2;GPBP1;GRSF1;GSPT1;GTPBP4;HDAC2;HMGB1;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPDL;HNRNPH2;HNRNPH3;HNRNPR;HSPD1;HTATSF1;ILF2;IMMT;IMP3;KHDRBS1;LSM1;LSM10;LSM14A;LSM5;LSM6;LSM7;LUC7L2;MAZ;MDH2;MFAP1;MKRN1;MRPL12;MRPL14;MRPL15;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL44;MRPL54;MRPL9;MRPS11;MRPS12;MRPS15;MRPS21;MRPS23;MRPS35;MRPS7;MTDH;NAP1L4;NCBP2;NDUFV3;NELFE;NHP2;NOL7;NONO;NOP10;NOSIP;NSA2;NUCKS1;NUDT16L1;PA2G4;PABPC1;PABPC4;PABPN1;PAIP1;PAPOLA;PCBP1;PCBP2;PEF1;PHAX;PIN4;POP7;PPARGC1A;PPHLN1;PPIG;PPIL4;PPP1CC;PRKRA;PRMT1;PRPF31;PRPF40A;PRPF8;PRRC2A;PRRC2C;PSIP1;PSMA1;PSMD4;PSPC1;PUF60;RACK1;RARS2;RBM15B;RBM17;RBM22;RBM23;RBM25;RBM8A;RBMX;RBMX2;RDX;RNPS1;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL26L1;RPL4;RPL5;RPL6;RPL7A;RPL7L1;RPLP0;RPS19BP1;RPS24;RPS3A;RPS4X;RPS8;RPS9;RPUSD3;RRP36;RSL1D1;RTCA;RTCB;RTF1;SCAF1;SEC63;SELENOH;SERBP1;SF1;SF3B1;SF3B2;SF3B5;SIDT1;SLBP;SLC25A11;SLIRP;SMARCA4;SNRNP35;SNRNP40;SNRNP70;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPF;SNU13;SNW1;SON;SRP19;SRP54;SRP72;SRPK2;SRRM2;SRSF11;SRSF4;SSB;SSBP1;SSRP1;STAU1;STIP1;SUCLG1;SYNCRIP;TCP1;THOC7;THRAP3;TRAP1;TRIM28;TSFM;TSN;TSNAX;TUFM;TXN;UBA1;UBE2I;UBE2L3;UBE2N;UNC50;VCP;WBP11;XRCC5;XRCC6;XRN2;YWHAE;ZC3H13;ZC3H15;ZCCHC17;ZCRB1;ZNF207;ZNF579;ZRANB2
clusterset49	mitochondrial_translational_elongation	1.95675e-31	8.05704	CHCHD1;GADD45GIP1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL36;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL44;MRPL47;MRPL50;MRPL51;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS18C;MRPS2;MRPS21;MRPS22;MRPS23;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;OXA1L;TSFM;TUFM
clusterset49	ribosome	6.83385e-29	5.09396	APEX1;CHCHD1;DMD;GADD45GIP1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL36;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL44;MRPL47;MRPL50;MRPL51;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS18C;MRPS2;MRPS21;MRPS22;MRPS23;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;RACK1;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL26L1;RPL36AL;RPL4;RPL5;RPL6;RPL7A;RPL7L1;RPLP0;RPS19BP1;RPS24;RPS3A;RPS4X;RPS8;RPS9;SF1
clusterset49	mitochondrial_translational_termination	7.34307e-29	7.64135	CHCHD1;GADD45GIP1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL36;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL44;MRPL47;MRPL50;MRPL51;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS10;MRPS11;MRPS12;MRPS15;MRPS16;MRPS18C;MRPS2;MRPS21;MRPS22;MRPS23;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;OXA1L
clusterset49	structural_constituent_of_ribosome	6.75303e-26	5.33574	MRPL12;MRPL14;MRPL15;MRPL19;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL36;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL51;MRPL52;MRPL54;MRPL55;MRPL57;MRPL9;MRPS11;MRPS12;MRPS15;MRPS16;MRPS18C;MRPS2;MRPS21;MRPS22;MRPS23;MRPS25;MRPS33;MRPS34;MRPS35;MRPS36;MRPS6;MRPS7;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL26L1;RPL36AL;RPL4;RPL5;RPL6;RPL7A;RPL7L1;RPLP0;RPS24;RPS3A;RPS4X;RPS8;RPS9
clusterset49	respirasome	8.18417e-26	8.59144	CYC1;HIGD2A;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA6;NDUFA8;NDUFA9;NDUFB1;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS4;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV3;TTC19;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ
clusterset49	translation	3.40593e-23	3.84512	AKT1;DENR;EEF1A1;EEF1E1;EEF2;EIF2S3;EIF3F;EIF3G;EIF3H;EIF3I;EIF3J;EIF3K;EIF3L;EIF3M;EIF4E;EIF4G2;EIF6;FARSA;GSPT1;MRPL12;MRPL14;MRPL15;MRPL19;MRPL20;MRPL21;MRPL22;MRPL27;MRPL28;MRPL3;MRPL32;MRPL34;MRPL36;MRPL37;MRPL4;MRPL41;MRPL42;MRPL43;MRPL47;MRPL51;MRPL52;MRPL55;MRPL57;MRPL9;MRPS11;MRPS12;MRPS15;MRPS16;MRPS18C;MRPS2;MRPS21;MRPS23;MRPS33;MRPS36;MRPS6;MRPS7;PABPC4;RARS2;RPL10;RPL10A;RPL13;RPL18;RPL18A;RPL26L1;RPL36AL;RPL4;RPL5;RPL6;RPL7A;RPLP0;RPS24;RPS3A;RPS4X;RPS8;RPS9;TSFM;TUFM
clusterset49	mRNA_splicing,_via_spliceosome	4.42663e-22	4.04916	CWC15;DDX5;DHX9;DNAJC8;ELAVL1;HNRNPA0;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPH2;HNRNPH3;HNRNPR;HTATSF1;IK;LSM5;LSM6;LSM7;MFAP1;NCBP2;NONO;PABPC1;PABPN1;PAPOLA;PCBP1;PCBP2;PDCD7;POLR2E;POLR2I;POLR2J;POLR2K;PPIL1;PRCC;PRPF31;PRPF40A;PRPF8;PSPC1;PUF60;RBM15B;RBM17;RBM22;RBM8A;RBMX;RBMX2;RNPS1;SF1;SF3B1;SF3B2;SF3B5;SNRNP35;SNRNP40;SNRNP70;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPF;SNU13;SNW1;SRRM2;SRSF11;SRSF4;SYNCRIP;TXNL4A;WBP11;ZCRB1;ZMAT2
