cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset51	mitochondrion	4.01169e-07	3.35535	ADH5;ATP5MD;ATP5MF;C1orf43;CLPP;DNAJC19;FIBP;GLOD4;JTB;MRPL21;MRPL43;MRPL47;MRPS21;MRPS35;NDUFA2;NDUFC2;NDUFS2;NDUFS4;NDUFS7;NFU1;PFDN2;PFDN4;PRELID1;PSMB4;SAMM50;STMP1;STOML2;VDAC3;VPS35
clusterset51	structural_constituent_of_ribosome	3.43674e-05	9.46884	MRPL21;MRPL43;MRPL47;MRPS21;MRPS35;RPL21;RPL32;RPL36AL;RPS26
clusterset51	proteasome_complex	5.79892e-05	17.5228	PSMA5;PSMB3;PSMB4;PSMD11;RAD23B;VCP
clusterset51	ribosome	9.26606e-05	7.7385	MRPL21;MRPL43;MRPL47;MRPS21;MRPS35;RPL21;RPL32;RPL36AL;RPS26
clusterset51	NADH_dehydrogenase_(ubiquinone)_activity	0.00016988	19.2485	NDUFA2;NDUFC2;NDUFS2;NDUFS4;NDUFS7
clusterset51	prefoldin_complex	0.00016988	72.5945	PFDN1;PFDN2;PFDN4
clusterset51	mitochondrial_inner_membrane	0.00016988	4.69433	ATP5MF;DNAJC19;MRPL21;MRPL43;MRPL47;MRPS21;MRPS35;NDUFA2;NDUFC2;NDUFS2;NDUFS4;STOML2
clusterset51	mitochondrial_electron_transport,_NADH_to_ubiquinone	0.00016988	17.6445	NDUFA2;NDUFC2;NDUFS2;NDUFS4;NDUFS7
clusterset51	mitochondrial_respiratory_chain_complex_I	0.00016988	17.2844	NDUFA2;NDUFC2;NDUFS2;NDUFS4;NDUFS7
clusterset51	negative_regulation_of_amyloid_fibril_formation	0.000485927	46.1965	PFDN1;PFDN2;PFDN4
clusterset51	respirasome	0.000518326	13.2334	NDUFA2;NDUFC2;NDUFS2;NDUFS4;NDUFS7
clusterset51	mitochondrial_translation	0.000547849	19.9279	MRPL43;MRPL47;MRPS21;MRPS35
clusterset51	mitochondrial_respiratory_chain_complex_I_assembly	0.000547849	12.6408	NDUFA2;NDUFC2;NDUFS2;NDUFS4;NDUFS7
clusterset51	mRNA_splicing,_via_spliceosome	0.00102842	5.57653	EIF4A3;LSM3;MFAP1;POLR2K;RBM8A;SF3B5;SF3B6;UBL5
clusterset51	proteolysis_involved_in_cellular_protein_catabolic_process	0.00138201	14.7293	CLPP;PSMA5;PSMB3;PSMB4
clusterset51	Wnt_signaling_pathway,_planar_cell_polarity_pathway	0.00138201	9.73489	AP2B1;PSMA5;PSMB3;PSMB4;PSMD11
clusterset51	mitochondrial_translational_elongation	0.00138201	9.62427	MRPL21;MRPL43;MRPL47;MRPS21;MRPS35
clusterset51	precatalytic_spliceosome	0.00138201	26.7453	LSM3;SF3B5;SF3B6
clusterset51	proteasome_core_complex	0.00138201	26.7453	PSMA5;PSMB3;PSMB4
clusterset51	mitochondrial_translational_termination	0.00138201	9.51613	MRPL21;MRPL43;MRPL47;MRPS21;MRPS35
clusterset51	regulation_of_cellular_amino_acid_metabolic_process	0.00143397	13.8275	PSMA5;PSMB3;PSMB4;PSMD11
clusterset51	proteasomal_ubiquitin-independent_protein_catabolic_process	0.00170576	24.1982	PSMA5;PSMB3;PSMB4
clusterset51	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	0.00187268	12.5472	PSMA5;PSMB3;PSMB4;PSMD11
clusterset51	translation	0.00187268	4.72159	MRPL21;MRPL43;MRPL47;MRPS21;RPL21;RPL32;RPL36AL;RPS26
clusterset51	protein_folding	0.00203402	6.47339	DNAJC19;PFDN1;PFDN2;PFDN4;RAD23B;VCP
clusterset51	Fc-epsilon_receptor_signaling_pathway	0.00235571	7.98996	GRB2;PSMA5;PSMB3;PSMB4;PSMD11
clusterset51	spliceosomal_complex	0.00235571	6.19709	EIF4A3;LSM3;MFAP1;RBM8A;SF3B5;SF3B6
clusterset51	NIK/NF-kappaB_signaling	0.00235571	11.2925	PSMA5;PSMB3;PSMB4;PSMD11
