cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset53	regulation_of_cellular_amino_acid_metabolic_process	2.37815e-14	38.7577	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	2.37815e-14	30.1601	ELOC;PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	2.43059e-14	35.939	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	proteasome_complex	4.56117e-14	33.5025	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	NIK/NF-kappaB_signaling	5.62278e-14	32.404	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	regulation_of_hematopoietic_stem_cell_differentiation	8.7046e-14	30.8851	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	2.34685e-13	28.2378	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	regulation_of_mitotic_cell_cycle_phase_transition	9.45744e-13	25.0208	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	anaphase-promoting_complex-dependent_catabolic_process	1.14968e-12	24.403	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	Wnt_signaling_pathway,_planar_cell_polarity_pathway	2.90316e-12	22.4619	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	3.48548e-12	21.9627	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	interleukin-1-mediated_signaling_pathway	4.78839e-12	21.2542	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	stimulatory_C-type_lectin_receptor_signaling_pathway	5.04208e-12	21.0281	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	Fc-epsilon_receptor_signaling_pathway	2.12798e-11	18.4733	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	tumor_necrosis_factor-mediated_signaling_pathway	2.12798e-11	18.4733	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	regulation_of_mRNA_stability	3.6104e-11	17.4924	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	protein_polyubiquitination	3.6104e-11	10.0978	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1;STUB1;UBE2D3;UBE2L3;UBE2V2
clusterset53	proteasome-mediated_ubiquitin-dependent_protein_catabolic_process	3.6104e-11	12.8116	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1;STUB1;UBE2D3
clusterset53	T_cell_receptor_signaling_pathway	3.79028e-11	14.6669	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1;STOML2
clusterset53	negative_regulation_of_canonical_Wnt_signaling_pathway	2.32733e-10	12.6708	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;RBMS3;SEM1
clusterset53	positive_regulation_of_canonical_Wnt_signaling_pathway	3.80015e-10	14.1189	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	post-translational_protein_modification	4.95716e-10	8.36675	COPS4;COPS5;COPS6;ELOC;PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	protein_deubiquitination	1.1571e-08	9.15114	COPS5;PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
