cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset61	RNA_binding	1.89243e-07	3.85287	ARF1;ARL6IP4;BTF3;CCT3;CCT6A;DDX5;EIF5A;GDI2;HMGB1;HSPD1;LSM7;PDAP1;PSMC1;RPS26;RPS4X;RTRAF;SERBP1;SNU13;SSB;SSBP1;SUB1;TCP1;TRIR;TUFM;YWHAZ
clusterset61	chaperonin-containing_T-complex	2.79804e-06	97.2635	CCT3;CCT6A;CCT7;TCP1
clusterset61	extracellular_exosome	2.79804e-06	3.19759	ACTB;ARF1;CCT3;CCT6A;CCT7;DDX5;GDI2;HSPD1;MYL6B;NEDD8;PPA1;PSMA3;PSMB5;PSMB6;RPS26;RPS4X;SERBP1;SOD1;SSBP1;SUB1;TCP1;TUFM;UBE2D2;VDAC3;YWHAZ
clusterset61	positive_regulation_of_establishment_of_protein_localization_to_telomere	3.0012e-06	87.5371	CCT3;CCT6A;CCT7;TCP1
clusterset61	positive_regulation_of_protein_localization_to_Cajal_body	3.75993e-06	79.5792	CCT3;CCT6A;CCT7;TCP1
clusterset61	proteasome_complex	6.62879e-06	22.2552	PSMA3;PSMB5;PSMB6;PSMC1;PSMD8;TXNL1
clusterset61	respirasome	8.5218e-06	20.5165	NDUFA12;NDUFB10;NDUFS5;NDUFV2;UQCRB;UQCRFS1
clusterset61	mitochondrial_inner_membrane	8.5218e-06	6.12148	ATP5F1D;ATP5MF;ATP5PB;ATP5PO;COX5A;HSPD1;NDUFA12;NDUFB10;NDUFS5;NDUFV2;UQCRB;UQCRFS1
clusterset61	positive_regulation_of_telomerase_RNA_localization_to_Cajal_body	8.5218e-06	58.3581	CCT3;CCT6A;CCT7;TCP1
clusterset61	regulation_of_mRNA_stability	1.1757e-05	13.5566	PSMA3;PSMB5;PSMB6;PSMC1;PSMD8;SERBP1;YWHAZ
clusterset61	mitochondrial_proton-transporting_ATP_synthase_complex	1.54695e-05	48.6317	ATP5F1D;ATP5MF;ATP5PB;ATP5PO
clusterset61	proton-transporting_ATP_synthase_activity,_rotational_mechanism	1.78999e-05	46.0722	ATP5F1D;ATP5MF;ATP5PB;ATP5PO
clusterset61	mitochondrial_ATP_synthesis_coupled_proton_transport	2.05826e-05	43.7686	ATP5F1D;ATP5MF;ATP5PB;ATP5PO
clusterset61	regulation_of_cellular_amino_acid_metabolic_process	3.58602e-05	21.4552	PSMA3;PSMB5;PSMB6;PSMC1;PSMD8
clusterset61	mitochondrion	4.58152e-05	3.00402	ATP5F1D;ATP5MF;ATP5PB;ATP5PO;COX5A;FIS1;HSPD1;MAP2K2;MTX2;NDUFA12;NDUFB10;NDUFS5;NDUFV2;SOD1;SSBP1;TUFM;UQCRB;UQCRFS1;VDAC3;YWHAZ
clusterset61	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	4.58152e-05	19.8948	PSMA3;PSMB5;PSMB6;PSMC1;PSMD8
clusterset61	NIK/NF-kappaB_signaling	6.65302e-05	17.9379	PSMA3;PSMB5;PSMB6;PSMC1;PSMD8
clusterset61	ATP_biosynthetic_process	6.65302e-05	30.1852	ATP5F1D;ATP5MF;ATP5PB;ATP5PO
clusterset61	cristae_formation	6.65302e-05	30.1852	ATP5F1D;ATP5MF;ATP5PB;ATP5PO
clusterset61	cytosol	6.65302e-05	1.8327	ACTB;ARF1;BEX4;BTF3;CCT3;CCT6A;CCT7;EEF1B2;EIF5A;GDI2;HSPD1;LSM7;MAP2K2;MYL6B;NDUFA12;NDUFV2;NEDD8;PDAP1;PPA1;PSMA3;PSMB5;PSMB6;PSMC1;PSMD8;RPLP1;RPS26;RPS4X;RTRAF;SELENOW;SERBP1;SOD1;TCP1;TTC3;TXNL1;UBE2D2;UBE2M;USP11;VPS29;YWHAZ
clusterset61	translational_elongation	6.96291e-05	29.179	EEF1B2;EIF5A;RPLP1;TUFM
