clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
clusterset49

clusterset52	175.81	3.74588e-08	mitochondrial_ATP_synthesis_coupled_proton_transport	ATP5F1A;ATP5F1B;ATP5F1C;COX5B
clusterset52	131.86	4.76282e-06	ATP_synthesis_coupled_proton_transport	ATP5F1A;ATP5F1B;ATP5F1C
clusterset52	105.49	5.05703e-06	oxidative_phosphorylation	ATP5F1C;COX5B;COX6B1
clusterset52	90.94	5.05703e-06	cristae_formation	ATP5F1A;ATP5F1B;ATP5F1C
clusterset52	90.94	5.05703e-06	ATP_biosynthetic_process	ATP5F1A;ATP5F1B;ATP5F1C
clusterset52	35.88	5.05703e-06	proton_transmembrane_transport	ATP5F1A;ATP5F1B;COX5B;COX6B1
clusterset52	4.61	0.025234	ion_transport	ATP5F1A;ATP5F1B;ATP5F1C

clusterset53	46.88	7.06403e-05	protein_deneddylation	COPS4;COPS5;COPS6
clusterset53	36.77	1.85652e-14	regulation_of_cellular_amino_acid_metabolic_process	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	35.52	6.41734e-07	proteasomal_ubiquitin-independent_protein_catabolic_process	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3
clusterset53	34.10	1.85652e-14	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	30.74	5.36068e-14	NIK/NF-kappaB_signaling	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	29.30	7.96113e-14	regulation_of_hematopoietic_stem_cell_differentiation	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	28.61	1.85652e-14	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	ELOC;PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	26.79	2.08376e-13	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	23.74	8.20798e-13	regulation_of_mitotic_cell_cycle_phase_transition	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	23.15	9.81723e-13	anaphase-promoting_complex-dependent_catabolic_process	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	21.31	2.4443e-12	Wnt_signaling_pathway,_planar_cell_polarity_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	20.84	2.90382e-12	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	20.38	0.000920218	nucleotide-excision_repair,_DNA_damage_recognition	COPS4;COPS5;COPS6
clusterset53	20.16	3.95346e-12	interleukin-1-mediated_signaling_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	19.95	4.133e-12	stimulatory_C-type_lectin_receptor_signaling_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	17.76	2.12376e-05	proteolysis_involved_in_cellular_protein_catabolic_process	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3
clusterset53	17.53	1.71971e-11	tumor_necrosis_factor-mediated_signaling_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	17.53	1.71971e-11	Fc-epsilon_receptor_signaling_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	16.60	3.10242e-11	regulation_of_mRNA_stability	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	15.12	0.00211842	aerobic_respiration	NDUFS8;SDHC;UQCRC2
clusterset53	14.21	2.60155e-07	mitochondrial_translational_elongation	MRPL20;MRPL36;MRPL44;MRPL51;MRPS18C;MRPS21;MRPS23;MRPS26
clusterset53	14.05	2.72992e-07	mitochondrial_translational_termination	MRPL20;MRPL36;MRPL44;MRPL51;MRPS18C;MRPS21;MRPS23;MRPS26
clusterset53	13.92	3.14636e-11	T_cell_receptor_signaling_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1;STOML2
clusterset53	13.40	2.98561e-10	positive_regulation_of_canonical_Wnt_signaling_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	12.15	3.14636e-11	proteasome-mediated_ubiquitin-dependent_protein_catabolic_process	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1;STUB1;UBE2D3
clusterset53	12.02	1.91073e-10	negative_regulation_of_canonical_Wnt_signaling_pathway	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;RBMS3;SEM1
clusterset53	11.44	0.00458845	positive_regulation_of_cysteine-type_endopeptidase_activity_involved_in_apoptotic_process	DAPK1;PDCD5;PDCD6
clusterset53	9.77	0.00674387	mitochondrial_electron_transport,_NADH_to_ubiquinone	NDUFA2;NDUFS3;NDUFS8
clusterset53	9.58	3.14636e-11	protein_polyubiquitination	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1;STUB1;UBE2D3;UBE2L3;UBE2V2
clusterset53	9.19	0.00780335	double-strand_break_repair_via_nonhomologous_end_joining	PSMD14;UBE2V2;XRCC6
clusterset53	8.68	9.28804e-09	protein_deubiquitination	COPS5;PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	7.94	4.51859e-10	post-translational_protein_modification	COPS4;COPS5;COPS6;ELOC;PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	7.38	2.28522e-07	MAPK_cascade	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	7.00	0.0162645	mitochondrial_respiratory_chain_complex_I_assembly	NDUFA2;NDUFS3;NDUFS8
clusterset53	6.60	0.0185888	positive_regulation_of_protein_ubiquitination	FKBP1A;STUB1;UBE2L3
clusterset53	6.58	6.79725e-07	translation	COPS5;EEF1E1;EIF3I;EIF4E;EIF6;MRPL20;MRPL36;MRPL51;MRPS18C;MRPS21;MRPS23;RPL26L1
clusterset53	6.51	0.0188489	transcription-coupled_nucleotide-excision_repair	COPS4;COPS5;COPS6
clusterset53	5.93	0.0231069	negative_regulation_of_translation	DAPK1;EIF4E;PAIP2
clusterset53	5.81	2.12171e-05	ubiquitin-dependent_protein_catabolic_process	ELOC;PSMA1;PSMA4;PSMA5;PSMC6;PSMD13;PSMD14;STUB1;UBE2D3;UBE2L3
clusterset53	5.07	0.00597378	protein_folding	CCT5;CDC37;FKBP1A;NUDC;VBP1
clusterset53	4.74	0.0400312	cellular_protein_modification_process	TSG101;UBE2D3;UBE2L3
clusterset53	4.40	0.0218169	translational_initiation	COPS5;EIF3I;EIF4E;EIF6
clusterset53	3.62	0.00184409	neutrophil_degranulation	ILF2;PSMA5;PSMD13;PSMD14;PSMD2;PSMD7;RAB14;RAB5C;XRCC6
clusterset53	3.40	0.000453957	transmembrane_transport	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;SEM1
clusterset53	3.23	0.0311854	mRNA_splicing,_via_spliceosome	DNAJC8;PCBP1;SNRPB2;SNRPD1;SNRPF
clusterset53	2.90	0.00458845	viral_process	COPS6;EIF4E;ELOC;PSMA4;PSMB2;PSMB3;RANBP1;RTN3;TSG101;XRCC6

clusterset54

clusterset55

clusterset56

clusterset57	65.93	0.000118792	neuromuscular_junction_development	CACNB2;UNC13C;UTRN
clusterset57	7.67	0.0329399	response_to_drug	ADRA1A;DRD1;SFRP2

