clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c1	46.68	0.000878744	facial_nerve_structural_organization	HOXB2;NRP2;SEMA3A
c1	14.09	0.000254236	positive_regulation_of_synapse_assembly	ADGRL2;CLSTN2;LRRN1;LRRTM3;NTRK2;SLITRK5
c1	13.34	0.0101613	adult_behavior	GABRG2;PCDH17;SLITRK5
c1	13.10	0.00251922	negative_chemotaxis	EFNA5;NRP2;SEMA3A;SEMA4D
c1	11.85	0.00319444	embryonic_skeletal_system_morphogenesis	HOXA4;HOXB2;HOXB4;HOXB5
c1	10.67	0.0158535	dendrite_morphogenesis	SEMA3A;SLITRK5;VLDLR
c1	10.37	0.0158535	glycosaminoglycan_biosynthetic_process	AGRN;HS3ST5;HS6ST2
c1	10.37	0.0158535	skeletal_system_morphogenesis	ARID5B;HOXB2;HOXB4
c1	8.68	0.0210476	neural_crest_cell_migration	NRP2;SEMA3A;SEMA4D
c1	7.78	0.0268646	regulation_of_postsynaptic_membrane_potential	GABRA2;GABRG2;GRIA1
c1	7.07	0.0056484	anterior/posterior_pattern_specification	HOXA4;HOXB2;HOXB4;HOXB5;HOXC5
c1	6.12	0.0460937	vascular_endothelial_growth_factor_receptor_signaling_pathway	ELMO1;NRP2;VEGFA
c1	5.00	0.00102177	chemical_synaptic_transmission	CACNB3;CARTPT;CHRM3;GABRA2;GABRG2;GRIA1;NPTX2;SLITRK5;SV2C
c1	3.51	0.0279502	axon_guidance	EFNA5;GFRA2;NRP2;SEMA3A;SEMA4D;VLDLR
c1	3.40	0.000965024	nervous_system_development	CHRM3;EFNA5;ENC1;GFRA2;NR2F1;NRP2;NRSN1;NTRK2;POU4F1;SEMA3A;SEMA4D;SMARCA2;VEGFA;VLDLR
c1	2.67	0.000965024	multicellular_organism_development	AGRN;CDH7;CHST2;CSRP2;EFNA5;ENC1;HOXA4;HOXB2;HOXB4;HOXB5;HOXC5;ID2;NRP2;NTRK2;POU4F1;SEMA3A;SEMA4D;TSHZ2;VCAN;VEGFA
c1	2.55	0.0193042	cell_adhesion	CADM2;CDH7;CLSTN2;LGALS3BP;NEGR1;NRP2;PCDH17;PTPRU;RGMB;SEMA4D;VCAN
c1	2.18	0.0210476	cell_differentiation	AGRN;CSRP2;EFNA5;ETV4;ID2;NR2F1;NRP2;NTRK2;POU4F3;PTPRU;SEMA3A;SEMA4D;THSD7A;VEGFA

c2	69.40	4.9725e-05	negative_chemotaxis	EFNA5;NRP2;SEMA6D
c2	12.38	0.00414456	axon_guidance	EFNA5;NRP2;SEMA6D
c2	5.15	0.0235716	nervous_system_development	EFNA5;NRP2;SEMA6D
c2	3.77	0.0235716	multicellular_organism_development	EFNA5;GREB1L;NRP2;SEMA6D

c3	97.67	1.52199e-05	endocardial_cushion_formation	BMP7;ROBO1;ROBO2
c3	36.18	1.84392e-06	metanephros_development	BMP7;IRX1;IRX2;LHX1;ROBO2
c3	27.91	6.468e-07	embryonic_skeletal_system_morphogenesis	HOXA6;HOXA7;HOXA9;HOXB7;HOXB8;HOXB9
c3	25.48	0.000648173	outflow_tract_septum_morphogenesis	RARB;ROBO1;ROBO2
c3	22.98	0.0001161	ureteric_bud_development	BMP7;LHX1;RARB;ROBO2
c3	22.54	0.000885794	cell_development	BMP7;IRX1;IRX2
c3	22.20	5.20601e-10	anterior/posterior_pattern_specification	HOXA6;HOXA7;HOXA9;HOXB7;HOXB8;HOXB9;HOXC6;HOXD8;LHX1;TSHZ1
c3	21.71	0.000123818	embryonic_skeletal_system_development	HOXA6;HOXA9;HOXB9;HOXC6
c3	21.71	0.000123818	positive_regulation_of_axonogenesis	PLXNA4;ROBO1;ROBO2;SLITRK1
c3	20.93	0.00104639	ventricular_septum_morphogenesis	CITED2;ROBO1;ROBO2
c3	16.28	0.00199319	skeletal_system_morphogenesis	FGFR1;HOXB8;HOXD8
c3	15.03	1.52199e-05	positive_regulation_of_neuron_differentiation	BMP7;BRINP1;DMD;FGFR1;RARB;VWC2L
c3	14.21	0.000577382	negative_regulation_of_neuron_differentiation	BMP7;CNTN4;DMD;ZNF536
c3	8.75	0.00847736	neuron_projection_morphogenesis	BMP7;DMD;PLXNA4
c3	8.40	0.00278521	axonogenesis	CCK;CNTN4;NTNG1;SLITRK1
c3	7.81	0.00335012	neuron_migration	CCK;FAT3;FGFR1;NTRK3
c3	6.64	0.00216683	homophilic_cell_adhesion_via_plasma_membrane_adhesion_molecules	CDH18;CNTN4;FAT3;ROBO1;ROBO2
c3	6.47	0.00233275	neuron_differentiation	DMD;IRX1;IRX2;LHX1;POU3F2
c3	5.48	0.0250649	transcription,_DNA-templated	HOXA9;HOXB9;JUN
c3	5.43	0.0250649	negative_regulation_of_cell_migration	CITED2;LIMCH1;ROBO1
c3	5.24	9.25076e-11	multicellular_organism_development	BMP7;CASZ1;CDH18;CITED2;EBF3;FAT3;FGFR1;HOXA6;HOXA7;HOXA9;HOXB7;HOXB8;HOXB9;HOXC6;HOXC8;HOXD8;LHX1;MAB21L1;MECOM;NTNG1;NTRK3;ROBO1;ROBO2;TSHZ1;VWC2L
