cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset27	RNA_binding	1.35191e-10	2.7728	ARL6IP4;ATP5F1C;CCT4;CNBP;CWC15;DTD1;EEF1A1;EIF1B;EIF3I;EIF5A;FAM32A;FSCN1;HDAC2;HNRNPDL;IMMT;KHDRBS1;LSM5;LSM7;MDH2;MRPL15;MRPL20;MRPL40;MRPS12;MRPS15;MRPS26;NOL7;NUCKS1;PA2G4;PAIP1;PCBP1;PDAP1;POP7;PRMT1;PSMA1;PSMC1;PSMD4;RBBP7;RNPS1;RPL23A;RPL4;RPL7L1;RTCB;RTRAF;SBDS;SNRPF;SNU13;SRP19;SUCLG1;TRMT10C;TXN;UBA1;UBE2I;UBE2L3;XRCC6;YTHDF2;YWHAZ;ZC3H15
clusterset27	mitochondrial_inner_membrane	1.35191e-10	4.82196	ATP5F1B;ATP5F1C;ATP5PB;ATP5PO;AURKAIP1;COX5A;COX5B;COX6C;IMMT;MRPL15;MRPL20;MRPL40;MRPL51;MRPS12;MRPS15;MRPS26;NDUFA10;NDUFA12;NDUFA8;NDUFB10;NDUFB3;NDUFB7;NDUFS3;NDUFS6;NDUFV2;TIMM13;TMEM11;UQCRC2;UQCRFS1;UQCRH
clusterset27	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	1.35191e-10	13.755	ELOB;ELOC;PSMA1;PSMB2;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7
clusterset27	proteasome_complex	1.44912e-10	15.3703	ADRM1;PSMA1;PSMB2;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7
clusterset27	NIK/NF-kappaB_signaling	1.83385e-10	14.8664	PPP4C;PSMA1;PSMB2;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7
clusterset27	regulation_of_cellular_amino_acid_metabolic_process	2.36117e-10	16.7419	PSMA1;PSMB2;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7
clusterset27	respirasome	2.5232e-10	14.1695	NDUFA10;NDUFA12;NDUFA8;NDUFB10;NDUFB3;NDUFB7;NDUFS3;NDUFS6;NDUFS8;NDUFV2;UQCRC2;UQCRFS1;UQCRH
clusterset27	regulation_of_hematopoietic_stem_cell_differentiation	3.35093e-10	13.7402	PSMA1;PSMB2;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;YTHDF2
clusterset27	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	5.34108e-10	15.2199	PSMA1;PSMB2;PSMB5;PSMB6;PSMC1;PSMC5;PSMD13;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7
clusterset27	proteasome_regulatory_particle	2.83185e-09	40.692	PSMC1;PSMC5;PSMD13;PSMD2;PSMD3;PSMD6;PSMD7
