cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset65	regulation_of_cellular_amino_acid_metabolic_process	5.67053e-19	36.3922	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	1.58759e-18	33.1429	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	1.81835e-18	27.7746	ELOC;PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	proteasome_complex	2.04625e-18	31.4576	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	NIK/NF-kappaB_signaling	2.98261e-18	30.4262	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	regulation_of_hematopoietic_stem_cell_differentiation	1.31892e-17	27.7015	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	3.99412e-17	25.7778	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	regulation_of_mRNA_stability	1.48047e-16	18.3158	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1;SERBP1;YWHAZ
clusterset65	regulation_of_mitotic_cell_cycle_phase_transition	1.54739e-16	23.4937	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	anaphase-promoting_complex-dependent_catabolic_process	2.63746e-16	22.6341	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	Wnt_signaling_pathway,_planar_cell_polarity_pathway	9.63958e-16	20.8539	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	1.06695e-15	20.6222	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	interleukin-1-mediated_signaling_pathway	1.70968e-15	19.957	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	stimulatory_C-type_lectin_receptor_signaling_pathway	3.21202e-15	19.134	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	Fc-epsilon_receptor_signaling_pathway	1.77703e-14	17.1852	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	tumor_necrosis_factor-mediated_signaling_pathway	3.49971e-14	16.4248	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
clusterset65	T_cell_receptor_signaling_pathway	2.12008e-13	13.0596	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1;STOML2
clusterset65	positive_regulation_of_canonical_Wnt_signaling_pathway	1.54265e-12	12.8889	PSMA1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC1;PSMC5;PSMC6;PSMD13;PSMD14;PSMD2;PSMD7;PSMD8;SEM1
