clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c1	31.69	0.000713252	peristalsis	DRD2;GDNF;P2RX3;SSTR2
c1	14.63	0.00826662	enteric_nervous_system_development	GDNF;PHOX2A;PHOX2B;RET
c1	14.26	0.0253723	regulation_of_myeloid_cell_differentiation	CBFB;MAFB;RNF41
c1	12.97	0.0286213	antigen_processing_and_presentation_of_peptide_or_polysaccharide_antigen_via_MHC_class_II	HLA-DPB1;HLA-DRB1;HLA-DRB5
c1	12.51	0.00465671	regulation_of_sodium_ion_transport	DRD2;NKAIN1;NKAIN2;NKAIN4;SLC8A1
c1	11.89	0.0322031	striatum_development	CNTNAP2;DRD2;RARB
c1	11.19	0.0148903	response_to_pain	RET;SLC6A2;TAC1;TSPO
c1	10.56	0.0148903	regulation_of_calcium_ion-dependent_exocytosis	DOC2B;SYT17;SYT4;SYT7
c1	10.56	0.0148903	positive_regulation_of_calcium_ion-dependent_exocytosis	DOC2B;STX1A;SYT4;SYT7
c1	10.19	0.0328652	endothelial_cell_differentiation	CXCR4;HOXB5;SCUBE1
c1	9.51	0.0370762	sympathetic_nervous_system_development	GDNF;PHOX2A;PHOX2B
c1	8.91	0.0402446	negative_regulation_of_protein_secretion	DRD2;FRMD4A;SERGEF
c1	8.39	0.0444532	glial_cell_differentiation	DTX1;NFIB;PHOX2B
c1	8.39	0.0444532	regulation_of_postsynapse_organization	EPHA7;IL1RAPL1;NRP2
c1	7.92	0.0475984	negative_regulation_of_focal_adhesion_assembly	BCAS3;DLC1;DMTN
c1	7.92	0.0475984	regulation_of_potassium_ion_transmembrane_transport	DPP6;KCNIP1;KCNIP4
c1	7.92	0.028809	negative_regulation_of_stress_fiber_assembly	CORO2B;DLC1;MET;TMEFF2
c1	7.92	0.0475984	cardiac_muscle_tissue_development	BMP7;SGCD;TBX2
c1	7.51	0.00826662	ureteric_bud_development	BMP7;GDNF;RARB;RET;ROBO2;SMAD1
c1	7.31	0.0328652	outflow_tract_septum_morphogenesis	NRP2;RARB;ROBO2;TBX2
c1	7.04	0.0328652	regulation_of_dopamine_secretion	DRD2;SYT17;SYT4;SYT7
c1	6.79	0.0328652	metanephros_development	BMP7;GDNF;IRX1;ROBO2
c1	6.79	0.0328652	response_to_morphine	CXCR4;DRD2;OPRK1;TAC1
c1	6.56	0.0335136	calcium-ion_regulated_exocytosis	STX1A;SYT17;SYT4;SYT7
c1	5.28	0.0328652	embryonic_skeletal_system_morphogenesis	CHST11;HOXA3;HOXB4;HOXB5;HOXC4
c1	4.66	0.0402446	sensory_perception_of_pain	ADCYAP1;HOXD1;NMU;OPRK1;TAC1
c1	4.47	0.0148903	positive_regulation_of_neuron_differentiation	BMP7;BRINP1;NKX6-1;PCP4;PHOX2B;RARB;SOCS2;ZC4H2
c1	2.93	0.0328652	neuron_differentiation	ANOS1;CEND1;DDIT4;FUT9;HOXD1;IL1RAPL1;IRX1;MET;PHOX2B;RET
c1	2.82	0.0216399	axon_guidance	ANOS1;BMP7;CXCR4;EPHA7;FLRT3;GDNF;NRP2;RET;ROBO2;SEMA3D;TUBB3;UNC5D;VLDLR
c1	2.72	0.0402446	response_to_hypoxia	CXCR4;DDIT4;DRD2;EGLN3;MMP2;P2RX3;PML;RAMP2;SLC8A1;XRCC1
c1	2.65	0.0286213	chemical_synaptic_transmission	CACNB3;CHRNA3;DOC2B;GABRA3;GABRG2;GLRA2;GPR176;OPRK1;P2RX3;PCDH8;SLC6A2;SNCB;TAC1
c1	2.35	0.0328652	response_to_drug	BLMH;CCND1;DRD2;MAP2K6;MYC;NKX6-1;PLIN2;RET;SLC6A2;SLC8A1;SORD;TSPO;TXNIP;XRCC1

c2	12.47	0.0174527	regulation_of_T_cell_differentiation_in_thymus	CAMK4;SOS1;SOS2
c2	12.47	0.0174527	protein_retention_in_Golgi_apparatus	SORL1;VPS13A;VPS13C
c2	12.47	0.0174527	positive_regulation_of_long-term_synaptic_depression	ADCY8;KCNB1;PPP1R9A
c2	10.39	0.0254296	regulation_of_voltage-gated_sodium_channel_activity	FGF12;FGF14;SLMAP
c2	10.39	0.0254296	respiratory_system_development	SMPD3;SPEF2;SPRY2
c2	9.23	0.0122076	synaptic_vesicle_clustering	NLGN1;SYN1;SYN2;SYNDIG1
c2	9.09	0.000434808	neuron_cell-cell_adhesion	ASTN1;CNTN4;NCAM2;NLGN1;NLGN4X;NRXN3;TNR
c2	9.09	0.000434808	glutamate_receptor_signaling_pathway	FMR1;GRIA3;GRIA4;GRIK1;GRIN2A;GRIN2B;KCNB1
c2	8.90	0.0338792	lymphocyte_homeostasis	BCL2;SOS1;SOS2
c2	8.90	0.0338792	regulation_of_sodium_ion_transmembrane_transport	ATP2B4;FGF12;SLMAP
c2	8.90	0.0338792	calcium_ion_transmembrane_import_into_cytosol	ATP2B4;GRIN2A;GRIN2B
c2	8.90	0.0338792	negative_regulation_of_cytoplasmic_translation	CPEB2;CPEB3;FMR1
c2	8.90	0.0338792	negative_regulation_of_collateral_sprouting	DCC;PTPRS;RGMA
c2	7.56	0.0207941	regulation_of_postsynaptic_density_assembly	LRRTM1;LRRTM2;NTRK3;PTPRS
c2	7.56	0.0207941	Golgi_to_lysosome_transport	ANKFY1;AP1G1;GAK;SORT1
c2	7.42	0.00935085	glycerolipid_metabolic_process	DGKB;DGKD;DGKE;DGKH;DGKI
c2	7.42	0.00935085	diacylglycerol_metabolic_process	DGKB;DGKD;DGKE;DGKH;DGKI
c2	6.93	0.0117435	lipid_phosphorylation	DGKB;DGKD;DGKE;DGKH;DGKI
c2	6.39	0.0308657	Golgi_to_endosome_transport	MON2;SORT1;VPS13A;VPS13C
c2	6.32	0.00346577	synaptic_membrane_adhesion	GPC6;LRRC4C;NLGN1;PCDH17;PTPRS;SLITRK1;SLITRK2
c2	6.23	0.00912549	positive_regulation_of_dendrite_morphogenesis	CAPRIN2;CDKL5;CUX1;EPHA4;IL1RAPL1;SS18L1
c2	5.54	0.0426308	synaptic_transmission,_GABAergic	GABRA2;GABRA3;GABRG2;GABRG3
c2	5.47	0.0242097	regulation_of_dendrite_development	CAMK1D;CDKL5;CSMD3;SEZ6;SS18L1
c2	5.42	0.0124714	ionotropic_glutamate_receptor_signaling_pathway	GRIA2;GRIA3;GRIA4;GRIK1;GRIN2A;GRIN2B
c2	5.36	0.00359819	regulation_of_presynapse_assembly	GPC6;IL1RAPL1;LRRTM1;NTRK3;SLITRK1;SLITRK2;SLITRK4;SLITRK5
c2	5.19	0.0480564	regulation_of_postsynaptic_neurotransmitter_receptor_activity	BEGAIN;DLGAP1;DLGAP2;HOMER1
c2	5.19	0.0263959	neurotrophin_TRK_receptor_signaling_pathway	FRS2;NTRK2;PTPN11;SORT1;SOS1
c2	5.02	0.00935085	regulation_of_NMDA_receptor_activity	DAPK1;GRIA2;GRIA3;GRIA4;GRIN2A;GRIN2B;NLGN1
c2	4.62	0.0222778	peripheral_nervous_system_development	ALDH3A2;ASIC2;CITED2;NFASC;SCN8A;SLC5A3
c2	4.55	0.0134902	cell-cell_adhesion_via_plasma-membrane_adhesion_molecules	ADGRL3;CDH10;CDH12;CDH18;CDH8;EPCAM;MMP24
c2	4.53	0.000658121	positive_regulation_of_synapse_assembly	ADGRB3;ASIC2;CLSTN2;EPHB1;IL1RAPL1;LRRTM2;NLGN1;NTRK2;SLITRK1;SLITRK2;SLITRK5;SYNDIG1
c2	4.52	0.0385344	positive_regulation_of_dendritic_spine_development	CDKL5;CPEB3;FMR1;NLGN1;PPP1R9A
c2	4.52	0.0385344	negative_regulation_of_axon_extension	DIP2B;PTPRS;SEMA4F;SEMA6D;TNR
c2	4.52	0.0385344	synaptic_vesicle_exocytosis	CADPS;CPLX2;PIP5K1C;RIMS1;TRIM9
c2	4.45	0.0246838	glutamate_secretion	APBA1;GLS;NTRK2;PPFIA1;PPFIA2;RIMS1
