clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
clusterset169	72.36	5.5686e-09	mitochondrial_ATP_synthesis_coupled_proton_transport	ATP5F1B;ATP5F1C;ATP5F1D;ATP5MC3;ATP5PO;COX5B
clusterset169	60.30	2.88551e-07	ATP_synthesis_coupled_proton_transport	ATP5F1B;ATP5F1C;ATP5F1D;ATP5MC3;ATP5PO
clusterset169	43.67	9.83368e-07	cristae_formation	ATP5F1B;ATP5F1C;ATP5F1D;ATP5MC3;ATP5PO
clusterset169	42.21	9.83368e-07	ATP_biosynthetic_process	ATP5F1B;ATP5F1C;ATP5F1D;ATP5MC3;ATP5PO
clusterset169	37.52	2.6549e-05	oxidative_phosphorylation	ATP5F1C;ATP5F1D;COX5A;COX5B
clusterset169	22.35	0.00169364	positive_regulation_of_telomere_maintenance_via_telomerase	CCT3;CCT7;HNRNPA1
clusterset169	13.81	0.00612648	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	AVEN;PSMB5;PSMC1
clusterset169	12.46	0.00734658	response_to_estrogen	CITED1;GAL;HSPD1
clusterset169	12.18	0.000338673	proton_transmembrane_transport	ATP5F1B;ATP5MC3;ATP5PO;COX5A;COX5B
clusterset169	10.00	0.0117115	memory	ADCY8;HTR2A;KCNK4
clusterset169	8.54	0.0160822	SRP-dependent_cotranslational_protein_targeting_to_membrane	RPL23A;RPL4;RPLP1
clusterset169	8.17	0.0167756	interleukin-1-mediated_signaling_pathway	IL1RAP;PSMB5;PSMC1
clusterset169	6.97	0.0241068	viral_transcription	RPL23A;RPL4;RPLP1
clusterset169	6.44	0.0279028	nuclear-transcribed_mRNA_catabolic_process,_nonsense-mediated_decay	RPL23A;RPL4;RPLP1
clusterset169	6.41	0.0117115	protein_folding	CCT3;CCT7;HSPD1;PSMC1
clusterset169	5.35	0.0428496	translational_initiation	RPL23A;RPL4;RPLP1
clusterset169	5.07	0.0439672	T_cell_receptor_signaling_pathway	KHDRBS1;PSMB5;PSMC1
clusterset169	2.75	0.0439672	viral_process	HNRNPA1;HSPD1;HTR2A;PSMB5;RTRAF;TUFM

clusterset170	29.09	0.000116075	chordate_embryonic_development	BRCA1;BRCA2;CENPU;TRIP6
clusterset170	21.82	0.00277999	axonemal_central_apparatus_assembly	DNAJB13;SPAG17;SPEF1
clusterset170	21.82	0.00277999	positive_regulation_of_neuroinflammatory_response	IL18;IL33;NUPR1
clusterset170	20.78	0.000503118	regulation_of_cilium_beat_frequency	CCDC39;CFAP43;DNAAF1;DNAH11
clusterset170	20.78	0.000503118	establishment_of_localization_in_cell	CCDC39;DNAH5;LRRC6;ZWINT
clusterset170	18.18	0.00460853	kinetochore_organization	CDT1;NDC80;NUF2
clusterset170	18.18	0.000133178	epithelial_cilium_movement_involved_in_determination_of_left/right_asymmetry	CCDC39;CFAP53;DNAAF1;DNAH11;LRRC6
clusterset170	18.18	0.00460853	peptide_cross-linking_via_chondroitin_4-sulfate_glycosaminoglycan	BGN;DCN;NDNF
clusterset170	16.16	0.0012812	regulation_of_chromosome_segregation	AURKB;BUB1;KIF2C;MKI67
