cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset154	cell_cycle	9.18234e-25	16.6289	BUB1;CCNB2;CDC6;CDCA5;CENPF;CEP55;ERCC6L;ESCO2;FOXM1;HJURP;KIF11;KIF18B;KIF23;KIF2C;KIFC1;KNL1;MELK;MKI67;NCAPG;NDC80;NEK2;NUF2;NUSAP1;SKA3;SPC25
clusterset154	cell_division	2.66658e-21	21.4424	BUB1;CCNB2;CDC6;CDCA5;CENPF;CEP55;ERCC6L;KIF11;KIF18B;KIF23;KIF2C;KIFC1;KNL1;NCAPG;NDC80;NEK2;NUF2;NUSAP1;SKA3;SPC25
clusterset154	chromosome	2.72541e-17	17.1392	BUB1;CDCA5;CENPF;CENPM;ERCC6L;ESCO2;HJURP;KIF2C;KNL1;MKI67;NCAPG;NDC80;NEK2;NUF2;NUSAP1;RAD51AP1;SKA3;SPC25
clusterset154	condensed_chromosome_kinetochore	5.04795e-17	52.1318	BUB1;CENPF;CENPM;ERCC6L;HJURP;KIF2C;KNL1;NDC80;NEK2;NUF2;SKA3;SPC25
clusterset154	chromosome,_centromeric_region	1.13462e-16	37.3911	BUB1;CDCA5;CENPF;CENPM;ERCC6L;HJURP;KIF2C;KNL1;NDC80;NEK2;NUF2;SKA3;SPC25
clusterset154	chromosome_segregation	1.17293e-15	51.546	BUB1;CENPF;ESCO2;HJURP;KIF2C;KNL1;NDC80;NEK2;NUF2;SKA3;SPC25
clusterset154	kinetochore	4.82701e-14	36.7008	BUB1;CENPF;CENPM;ERCC6L;KIF2C;KNL1;NDC80;NEK2;NUF2;SKA3;SPC25
clusterset154	kinesin_complex	1.60539e-10	60.8204	KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1
clusterset154	mitotic_cell_cycle	3.05226e-10	26.433	CDC6;CDCA5;CENPF;KIF11;KIF15;KIF18B;NDC80;NEK2;SKA3
clusterset154	microtubule	1.5564e-09	13.7353	GTSE1;KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1;NEK2;NUSAP1;SKA3
clusterset154	microtubule_binding	1.5564e-09	16.8167	CENPF;GTSE1;KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1;NUSAP1
clusterset154	microtubule_motor_activity	2.05539e-09	40.5469	KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1
clusterset154	microtubule-based_movement	2.30986e-09	39.4511	KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1
clusterset154	spindle	5.00166e-09	18.3994	CENPF;KIF11;KIF15;KIF20A;KIF23;KIF2C;KIFC1;NUSAP1;SKA3
clusterset154	mitotic_spindle	2.92681e-08	27.0313	CDC6;CKAP2L;KIF11;KIF23;KIFC1;NUSAP1;SKA3
clusterset154	mitotic_sister_chromatid_segregation	6.34074e-08	63.19	KIF18B;KIFC1;NDC80;NEK2;NUSAP1
clusterset154	ATP_binding	1.14386e-07	4.91013	ATAD2;BRIP1;BUB1;CDC6;ERCC6L;KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1;MELK;MKI67;NEK2;RAD54L
clusterset154	motor_activity	6.25386e-07	24.2944	KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1
clusterset154	centrosome	8.15096e-07	8.24217	CCNB2;CENPF;CEP55;CKAP2L;KIF15;KIF23;KIF2C;NDC80;NEK2;SKA3
clusterset154	nucleotide_binding	1.52767e-06	4.03194	ATAD2;BRIP1;BUB1;CDC6;ERCC6L;KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1;MELK;MKI67;NEK2;RAD54L
clusterset154	cytoskeleton	2.87045e-06	4.49481	CENPF;CEP55;CKAP2L;GTSE1;KIF11;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1;NEK2;NUSAP1;SKA3
clusterset154	ATPase_activity	3.44173e-06	12.6929	ATAD2;KIF15;KIF18B;KIF20A;KIF23;KIF2C;KIFC1
clusterset154	regulation_of_chromosome_segregation	3.44173e-06	139.018	BUB1;KIF2C;MKI67
clusterset154	attachment_of_mitotic_spindle_microtubules_to_kinetochore	6.19917e-06	113.742	KIF2C;NDC80;NUF2
clusterset154	condensed_nuclear_chromosome_kinetochore	6.19917e-06	113.742	BUB1;NDC80;NUF2
clusterset154	nucleus	7.06283e-06	2.02138	ATAD2;BRIP1;BUB1;CCNB2;CDC6;CDCA5;CENPF;CENPM;ESCO2;FOXM1;HJURP;KIF11;KIF18B;KIF20A;KIF23;KIF2C;KIFC1;KNL1;MELK;MKI67;NCAPG;NDC80;NEK2;NUF2;NUSAP1;RAD51AP1;RAD54L;SPC25
clusterset154	metaphase_plate_congression	7.64065e-06	104.264	CENPF;KIF2C;NDC80
clusterset154	mitotic_cytokinesis	1.4695e-05	34.0452	CEP55;KIF20A;KIF23;NUSAP1
clusterset154	mitotic_spindle_organization	1.53957e-05	33.3643	KIF11;NDC80;NUF2;SPC25
clusterset154	mitotic_chromosome_condensation	1.73887e-05	78.1976	CDCA5;NCAPG;NUSAP1
clusterset154	nucleoplasm	2.30466e-05	2.46847	ATAD2;BRIP1;BUB1;CDC6;CDCA5;CENPF;CENPM;ESCO2;FOXM1;GTSE1;HJURP;KIF18B;KIF20A;KIF23;KNL1;MKI67;NDC80;NEK2;NUF2;RAD51AP1;RAD54L
clusterset154	double-strand_break_repair	3.7582e-05	26.0659	BRIP1;CDCA5;ESCO2;RAD54L
clusterset154	spindle_pole	3.76412e-05	15.4464	CDC6;CENPF;CKAP2L;KIF11;NEK2
clusterset154	intercellular_bridge	5.05221e-05	23.8317	CDC6;CEP55;KIF20A;KIF23
clusterset154	midbody	8.78957e-05	12.7931	CENPF;CEP55;KIF20A;KIF23;NEK2
clusterset154	CENP-A_containing_nucleosome_assembly	9.09993e-05	43.1435	CENPM;HJURP;KNL1
