cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset143	cell_cycle	3.07206e-18	12.8914	CCNA2;CCNE2;CDC20;CDC25C;CDCA2;CDCA8;CDT1;CLSPN;DDIAS;DSCC1;FANCD2;FBXO5;HASPIN;MAD2L1;MCM2;MIS18BP1;OIP5;PIMREG;PKMYT1;SGO1;SPAG5;TPX2
clusterset143	cell_division	6.63839e-14	15.1118	CCNA2;CCNE2;CDC20;CDC25C;CDCA2;CDCA8;CDT1;FBXO5;KIF14;MAD2L1;MIS18BP1;OIP5;PIMREG;SGO1;SPAG5;TPX2
clusterset143	chromosome,_centromeric_region	1.10155e-10	25.3383	CDCA8;CDT1;CENPK;CENPN;DSCC1;MAD2L1;MIS18BP1;OIP5;SGO1;SPAG5
clusterset143	chromosome	1.32214e-09	10.9047	BLM;CDCA2;CDCA8;CDT1;CENPK;CENPN;HASPIN;MAD2L1;MCM2;MIS18BP1;OIP5;SGO1;SPAG5
clusterset143	chromosome_segregation	1.32214e-09	33.0251	CDCA2;CDT1;CENPN;ESPL1;OIP5;SGO1;SPAG5;TTK
clusterset143	mitotic_sister_chromatid_segregation	3.62382e-09	66.8009	CDCA8;CENPK;ESPL1;KIF18A;SGO1;SPAG5
clusterset143	nucleus	1.28204e-08	2.22592	APOBEC3B;BLM;CCNA2;CCNE2;CDC25C;CDCA2;CDCA8;CDT1;CENPK;CENPN;CLSPN;DDIAS;DEPDC1;DSCC1;EME1;ESPL1;EXO1;FANCD2;FBXO5;HASPIN;KIF14;KIF18A;MAD2L1;MCM2;MIS18BP1;MND1;OIP5;PIMREG;PKMYT1;PKN3;RDM1;RTKN2;SGO1;TPX2;TTK
clusterset143	kinetochore	1.28204e-08	23.5139	CDT1;CENPK;CENPN;KIF18A;MAD2L1;SGO1;SPAG5;TTK
clusterset143	spindle	5.36785e-07	14.408	CDC20;CDCA8;FBXO5;HASPIN;KIF14;SPAG5;TPX2;TTK
clusterset143	nucleoplasm	5.47908e-07	2.69237	APOBEC3B;BLM;CCNA2;CCNE2;CDC20;CDC25C;CDCA2;CDCA8;CDT1;CENPK;CENPN;CLSPN;DSCC1;EME1;EXO1;FANCD2;FBXO5;HASPIN;MAD2L1;MCM2;MIS18BP1;OIP5;PIMREG;PKMYT1;SGO1;TPX2
