cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset33	cilium_movement	1.99948e-12	10.1396	CCDC114;CCDC151;CCDC63;CFAP61;CFAP73;DNAAF1;DNAAF5;DNAH11;DNAH7;DNAH9;DNAI1;DNAI2;HYDIN;LRRC6;ROPN1L;RSPH4A;SPEF1;ZBBX;ZMYND10
clusterset33	extracellular_region	5.76618e-09	1.75162	A2M;ABHD15;ADAM9;ADAMTS1;ADAMTS15;ADAMTS2;ADAMTS6;ADAMTS9;ADAMTSL4;ADM;ADM2;AGA;APLN;APOA1;APOE;APOL6;ARSI;ASIP;BCHE;BMP1;BMP6;BTBD17;C16orf89;C1QTNF9;C1S;C8B;CASP1;CASP4;CCL2;CDH1;CFAP43;CLEC18A;CLEC18B;CLEC18C;CNTNAP3;COL11A1;COL1A1;COL1A2;COL21A1;COL4A1;COL5A2;COL9A1;COLEC11;CORIN;CPA1;CRISPLD2;CRYAB;CSF1;CSPG4;CTF1;CTSA;CX3CL1;CXCL13;CXCL6;DERA;DKK2;DKKL1;DNAAF1;DNAH11;DNAI1;DSC3;DSN1;EBI3;ECM1;EFNA1;ELSPBP1;ENPP1;EPDR1;F10;FBLN5;FETUB;FGFR2;FN1;FURIN;GBP1;GLB1L2;GLIPR1;GSDMD;GZMB;HAPLN3;HCRT;HEG1;HTRA3;IGFBP7;IL11;IL18;IL4I1;IL6R;INHBA;INHBB;KDR;LAMA5;LAMC1;LGALS3;LIF;LOX;LOXL2;LRRC6;LTBP3;METTL7A;MFAP4;MUC1;NID2;NMB;NPTX2;OLFML2A;OLFML2B;OLFML3;PF4;PGM2;PINLYP;PLAT;PODNL1;PPY;PRSS23;PRSS35;PTX3;PYGL;RARRES2;ROPN1L;S100B;S100P;SEMA3B;SMPDL3A;SPAG17;SPINK13;TEK;TFRC;TGFB2;TGFBI;TGFBR3;THBS1;THBS2;THBS3;TSKU;TSPEAR;TTR;TUFT1;VTN;VWA3A;VWCE;WNT5A
clusterset33	extracellular_matrix_organization	3.7765e-07	3.19718	ADAMTS1;ADAMTS15;ADAMTS2;ADAMTS6;ADAMTS9;ADAMTSL4;BCL3;CD44;CDH1;COL11A1;COL1A1;COL1A2;COL23A1;COL4A1;COL5A2;COL9A1;CRISPLD2;FBLN5;FN1;FURIN;ICAM3;ITGAV;KDR;LAMA5;LAMC1;LOX;NID2;OLFML2A;OLFML2B;PTX3;TGFBI;THBS1;TTR;VCAM1;VTN
clusterset33	collagen-containing_extracellular_matrix	4.73187e-07	2.78343	A2M;ADAMTS1;ADAMTS15;ADAMTS2;ADAMTS9;ADAMTSL4;APOA1;APOE;COL11A1;COL1A1;COL1A2;COL21A1;COL23A1;COL4A1;COL5A2;COL9A1;CSPG4;ECM1;FBLN5;FGFR2;FN1;IGFBP7;LAMA5;LAMC1;LGALS3;LOXL2;LTBP3;MFAP4;NID2;PF4;PLSCR1;PODNL1;RARRES2;SCARA3;SEMA3B;TGFB2;TGFBI;THBS1;THBS2;THBS3;VTN;WNT5A
clusterset33	axoneme	4.73187e-07	4.50651	AKAP14;ATG14;BBS5;CCDC114;CCDC151;CCDC63;CFAP43;CFAP54;CFAP61;CFAP74;DNAAF1;DNAH11;DNAH9;DNAI2;DZIP1L;EFHC2;GLI3;LCA5L;MAK;RSPH4A;SPEF1;TTLL3
clusterset33	outer_dynein_arm_assembly	8.52252e-07	10.6733	CCDC114;CCDC151;CCDC63;DAW1;DNAAF1;DNAAF5;DNAI1;DNAI2;LRRC6;ZMYND10
clusterset33	cilium	8.52252e-07	2.57787	AK7;BBS5;CABCOCO1;CAV1;CCDC114;CCDC151;CFAP157;CFAP43;CFAP44;CFAP54;CFAP65;CFAP69;CFAP73;CFAP74;DAW1;DNAAF1;DNAH11;DNAH12;DNAH7;DNAH9;DNAI1;DNAI2;DRC7;DRD1;DYNLRB2;DZIP1L;GLI3;HYDIN;IQCD;IQCE;LRRC6;MAK;NPHP1;PKD2L1;RILPL2;ROPN1L;RSPH1;RSPH4A;SMO;SPAG17;SPEF1;TEDC1;TEKT4;TTLL3;UBXN10
clusterset33	extracellular_space	2.18416e-06	1.77856	A2M;ADAM9;ADAMTS15;ADM;AGA;AIFM2;APLN;APOA1;APOE;ASIP;BCHE;BMP1;BMP6;C1S;C8B;CCL2;CD36;CLEC18A;CLEC18B;CLEC18C;CMTM5;COL11A1;COL1A1;COL1A2;COL21A1;COL23A1;COL4A1;COL5A2;COL9A1;COLEC11;CPA1;CRISPLD2;CSF1;CTF1;CTSO;CX3CL1;CXCL13;CXCL6;DKK2;DKKL1;DLK1;EBI3;ECM1;ENPP1;F10;FBLN5;FCGRT;FETUB;FN1;GGT1;GLIPR1;GSDMD;HAPLN3;IFI35;IGFBP7;IL11;IL18;IL6R;INHBA;INHBB;LAMA5;LAMC1;LGALS3;LIF;LOX;LOXL2;LRIG1;LRRC32;LXN;MFAP4;MFNG;MOV10;MUC1;NID2;PF4;PLAT;PODNL1;PODXL;PPY;PTX3;RARRES2;S100B;SCARA3;SEMA3B;SMPDL3A;TFRC;TGFB2;TGFBI;TGFBR3;THBS1;TLE2;TNFAIP2;TSKU;TTR;VCAM1;VTN;WNT5A
clusterset33	extracellular_matrix	8.63186e-06	2.8237	ADAMTS1;ADAMTS15;ADAMTS2;ADAMTS6;ADAMTS9;ADAMTSL4;APOE;COL11A1;COL1A1;COL1A2;COL23A1;COL4A1;COL5A2;COL9A1;CRISPLD2;ECM1;FBLN5;FN1;HAPLN3;LAMA5;LAMC1;LOX;LRIG1;LRRC32;OLFML2A;OLFML2B;PTX3;RARRES2;TGFBI;TGFBR3;THBS1;THBS2;WNT5A
clusterset33	motile_cilium	2.07401e-05	3.56915	AK7;CABCOCO1;CFAP43;CFAP44;CFAP61;CFAP65;CFAP69;CFAP73;DNAH11;DNAH9;DRC7;IQCD;IQUB;MAK;NPHP1;ROPN1L;RSPH1;RSPH4A;SPAG17;SPEF1;TEKT4;ZBBX
clusterset33	microtubule-based_movement	6.1529e-05	4.32625	DNAH11;DNAH12;DNAH7;DNAH9;DNAI1;DNAI2;DYNLRB2;KIF11;KIF14;KIF15;KIF18A;KIF1C;KIF20B;KIF23;KIF24;KIF4A
clusterset33	cytoskeleton	0.000198574	1.579	AKNA;ANLN;ARHGDIB;ARPC1B;BBS5;C2CD3;C4orf47;CABCOCO1;CASP8;CCDC146;CCDC151;CCDC69;CCNB1;CDCA8;CFAP157;CFAP43;CFAP44;CFAP54;CFAP61;CFAP73;CFAP74;CTDP1;DCDC1;DNAAF1;DNAH11;DNAH12;DNAH7;DNAH9;DNAI1;DNAI2;DRC7;DYNLRB2;DZIP1L;ECT2;FBXO5;FES;FGD3;FRMD6;GAS7;HASPIN;HAUS8;HEPACAM2;HYDIN;INPPL1;IQCD;KANK1;KATNAL2;KIF11;KIF14;KIF15;KIF18A;KIF1C;KIF20B;KIF23;KIF24;KIF4A;MAK;MARVELD1;MASTL;MICALL2;MID1;MYH9;NEDD1;NEXN;NOS3;NPHP1;NR3C1;PARVA;PARVG;PLEKHG6;PLEKHH2;POC1A;PPP1R42;PSTPIP1;PTPN13;PTPN14;RAB29;RABEP2;RGCC;RILPL2;RIN1;RND1;RSPH4A;SIPA1L1;SNTB1;SPAG17;SPAG5;SPEF1;SPICE1;STIL;SYNJ2;TEDC1;TEK;TMEM201;TPX2;TRIP10;TTLL3;UBXN11;UTRN;ZC3H12A;ZMYND10;ZNF185
clusterset33	microtubule_motor_activity	0.000231626	4.11066	DNAH11;DNAH12;DNAH7;DNAH9;DNAI2;DYNLRB2;KIF11;KIF14;KIF15;KIF18A;KIF1C;KIF20B;KIF23;KIF24;KIF4A
clusterset33	angiogenesis	0.000545517	2.51248	ADM2;APLN;CASP8;CAV1;CCL2;COL4A1;CSPG4;CYP1B1;ECM1;EFNA1;EPAS1;FGFR2;FN1;HIF3A;IL18;ITGAV;KDR;MYH9;PARVA;PLCD3;PRKD2;TEK;TGFBI;TGFBR3;TNFAIP2;TNFRSF12A;TSPAN12;ZC3H12A
clusterset33	extracellular_matrix_structural_constituent	0.000545517	3.18435	COL11A1;COL1A1;COL1A2;COL23A1;COL4A1;COL5A2;COL9A1;ECM1;FN1;IGFBP7;LAMA5;LAMC1;MFAP4;NID2;TGFBI;THBS1;THBS2;THBS3;VTN
clusterset33	transforming_growth_factor_beta_binding	0.000618717	7.05366	CD36;ITGAV;LRRC32;LTBP3;TGFBR2;TGFBR3;THBS1;TSKU
clusterset33	cell_cycle	0.000932756	1.8026	ANLN;BUB1;CCNA2;CCNB1;CCNE2;CDCA2;CDCA8;CDKN2A;CDKN2B;CENPW;CHAF1A;CHEK2;CLSPN;CTDP1;DCDC1;DDIAS;DSCC1;DSN1;E2F1;E2F2;E2F8;ECT2;ERCC6L;FANCD2;FBXO31;FBXO5;HACE1;HASPIN;HAUS8;HEPACAM2;KCTD11;KIF11;KIF20B;KIF23;KNL1;LMLN;MAP3K20;MARVELD1;MASTL;MCM2;MCM5;MCM8;MIS18BP1;NCAPG;NCAPH;NEDD1;NR3C1;REEP4;RGCC;SMC4;SPAG5;SPICE1;TIMELESS;TPX2;UHRF1;USP2
clusterset33	9+2_motile_cilium	0.000991961	9.35967	CFAP43;DNAH11;DNAH9;DNAI1;DNAI2;SPEF1
clusterset33	inner_dynein_arm_assembly	0.000991961	9.35967	CFAP73;DNAAF1;DNAAF5;DNAH7;LRRC6;ZMYND10
clusterset33	positive_regulation_of_macrophage_differentiation	0.000991961	9.35967	CASP8;CSF1;LIF;PF4;ROR2;TRIB1
clusterset33	secondary_palate_development	0.000991961	9.35967	LEF1;LRRC32;TGFB2;TGFBR2;TGFBR3;WNT5A
clusterset33	cell_chemotaxis	0.0015749	4.05586	ARHGEF16;CCL2;CCR7;CX3CL1;CXCL13;CXCL6;CXCR2;LEF1;LOX;PDGFRB;TPBG;VCAM1
clusterset33	spindle	0.00161874	2.44919	CCDC69;CDCA8;CTDP1;DCDC1;ECT2;FBXO5;HASPIN;HAUS8;HEPACAM2;KATNAL2;KIF11;KIF14;KIF15;KIF20B;KIF23;KIF4A;MAK;MID1;MYH9;NR3C1;PLEKHG6;SPAG5;SPICE1;TPX2;TTK
clusterset33	chemotaxis	0.00259231	3.09018	C5AR1;CCL2;CCR7;CMTM5;CX3CL1;CXCL13;CXCL6;CXCR2;FES;FOSL1;PARVA;PDGFRB;PF4;PLD1;PLP2;RARRES2
clusterset33	extracellular_matrix_binding	0.00266304	5.59428	ADAMTS15;ADGRG6;COL11A1;ITGAV;OLFML2A;OLFML2B;TGFBI;THBS1
