clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
clusterset112	41.93	2.56106e-05	proteasome_assembly	ADRM1;PSMD13;PSMD4;PSMG2
clusterset112	23.59	0.000950468	positive_regulation_of_translational_initiation	CDC123;KHDRBS1;YTHDF2
clusterset112	17.97	0.00201745	import_into_nucleus	SNRPD1;SNRPD3;SNRPF
clusterset112	14.80	3.66284e-05	regulation_of_cellular_amino_acid_metabolic_process	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	14.44	1.11099e-05	NIK/NF-kappaB_signaling	PPP4C;PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	13.72	5.02742e-05	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	13.48	0.00420645	spliceosomal_snRNP_assembly	SNRPD1;SNRPD3;SNRPF
clusterset112	13.14	1.68672e-05	regulation_of_hematopoietic_stem_cell_differentiation	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6;YTHDF2
clusterset112	12.58	0.00487186	mRNA_catabolic_process	LSM5;RNH1;YTHDF2
clusterset112	11.44	1.11099e-05	mitochondrial_translational_elongation	MRPL15;MRPL18;MRPL20;MRPL40;MRPL51;MRPS12;MRPS15;MRPS23
clusterset112	11.31	1.11099e-05	mitochondrial_translational_termination	MRPL15;MRPL18;MRPL20;MRPL40;MRPL51;MRPS12;MRPS15;MRPS23
clusterset112	11.10	0.0063789	mitochondrial_translation	MRPL51;MRPS12;MRPS15
clusterset112	11.10	0.0063789	termination_of_RNA_polymerase_II_transcription	SNRPD3;SNRPF;SSU72
clusterset112	10.63	0.000194234	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	10.48	0.000194234	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	9.55	0.000275257	regulation_of_mitotic_cell_cycle_phase_transition	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	9.32	0.00029286	anaphase-promoting_complex-dependent_catabolic_process	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	8.58	0.000405137	Wnt_signaling_pathway,_planar_cell_polarity_pathway	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	8.39	0.000430779	SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	8.12	0.000486869	interleukin-1-mediated_signaling_pathway	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	7.86	0.0151722	mitochondrial_electron_transport,_NADH_to_ubiquinone	NDUFA10;NDUFS3;NDUFS8
clusterset112	7.78	0.000580959	stimulatory_C-type_lectin_receptor_signaling_pathway	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	7.72	0.000266842	regulation_of_mRNA_stability	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6;YTHDF2
clusterset112	7.55	0.01655	mitotic_spindle_organization	MAP4;NUDC;SBDS
clusterset112	6.99	0.000898423	Fc-epsilon_receptor_signaling_pathway	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	6.86	0.00094764	tumor_necrosis_factor-mediated_signaling_pathway	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	6.20	0.000621792	translational_initiation	EIF1B;EIF3I;EIF6;PAIP1;RPL23A;RPL4;RPLP1
clusterset112	5.87	0.000829655	T_cell_receptor_signaling_pathway	KHDRBS1;PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	5.66	1.11099e-05	translation	EIF1B;EIF3I;EIF6;MRPL15;MRPL18;MRPL20;MRPL51;MRPS12;MRPS15;MRPS23;RPL23A;RPL4;RPLP1
clusterset112	5.65	0.0131623	SRP-dependent_cotranslational_protein_targeting_to_membrane	RPL23A;RPL4;RPLP1;SRP19
clusterset112	5.63	0.0332106	mitochondrial_respiratory_chain_complex_I_assembly	NDUFA10;NDUFS3;NDUFS8
clusterset112	5.35	0.00300663	positive_regulation_of_canonical_Wnt_signaling_pathway	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	5.08	0.0176341	cellular_protein_modification_process	TSG101;UBA1;UBE2I;UBE2L3
clusterset112	4.89	0.00201745	proteasome-mediated_ubiquitin-dependent_protein_catabolic_process	NSFL1C;PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	4.64	0.000367394	ubiquitin-dependent_protein_catabolic_process	ADRM1;PPP1R11;PSMA1;PSMD13;PSMD3;RNF5;UBA1;UBE2I;UBE2L3;UBE2R2
clusterset112	4.44	0.0063789	negative_regulation_of_canonical_Wnt_signaling_pathway	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	4.26	0.0312622	nuclear-transcribed_mRNA_catabolic_process,_nonsense-mediated_decay	RNPS1;RPL23A;RPL4;RPLP1
clusterset112	4.06	0.0335153	cell_cycle_arrest	CDC123;PPM1G;RRAGA;TSG101
clusterset112	3.83	0.00378879	protein_polyubiquitination	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6;UBE2L3;UBE2R2
clusterset112	3.68	0.00753339	protein_deubiquitination	ADRM1;PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	3.12	0.010431	post-translational_protein_modification	COMMD1;COPS8;PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
clusterset112	2.93	0.0335153	MAPK_cascade	PSMA1;PSMB2;PSMD13;PSMD3;PSMD4;PSMD6
