clusterset_ID	fc(observed/expected)	p-value	GO_term	gene_IDs
c1	30.24	1.14561e-05	peripheral_nervous_system_neuron_development	ETV1;HOXD9;ISL1;NTRK2;POU4F1
c1	25.92	0.00203363	positive_regulation_of_axon_extension_involved_in_axon_guidance	NRP1;SEMA5A;VEGFA
c1	18.14	0.0044802	cardiac_right_ventricle_morphogenesis	ISL1;SEMA3C;TGFB2
c1	16.49	0.00560714	regulation_of_postsynaptic_density_assembly	GRID2;LRRTM2;NTRK3
c1	15.12	0.00657427	negative_regulation_of_cell_motility	CTNNA1;SLC9A3R1;SPOCK3
c1	15.12	6.19604e-05	outflow_tract_septum_morphogenesis	FGFR2;ISL1;NRP1;ROBO2;SEMA3C;TGFB2
c1	14.23	0.00203363	regulation_of_postsynaptic_neurotransmitter_receptor_activity	DLGAP1;NPTXR;SHISA6;SHISA9
c1	14.23	0.00203363	retinal_ganglion_cell_axon_guidance	EPHA7;ISL1;NRP1;ROBO2
c1	13.96	0.00731313	uterus_development	HOXA9;RBP4;TGFB2
c1	13.96	0.00731313	regulation_of_cell-cell_adhesion	EFNA5;EPHA7;WNT4
c1	13.44	4.97129e-06	embryonic_skeletal_system_development	HOXA5;HOXA6;HOXA9;HOXB9;HOXC6;HOXC9;HOXD9;RBP4
c1	13.15	0.000699706	positive_regulation_of_focal_adhesion_assembly	FERMT2;NRP1;SFRP1;VEGFA;WNT4
c1	12.96	0.00876527	respiratory_system_process	AP3B1;ECEL1;HOXA5
c1	12.10	0.0102014	neuron_fate_specification	ISL1;NTRK3;POU4F1
c1	12.10	0.000985744	negative_regulation_of_axon_extension_involved_in_axon_guidance	NRP1;SEMA3C;SEMA3D;SEMA5A;SEMA6A
c1	11.52	0.00409722	positive_regulation_of_heart_rate	GCH1;NMU;RGS4;RYR2
c1	11.20	1.31656e-06	positive_regulation_of_synapse_assembly	CLSTN2;DLG5;GRID2;LINGO2;LRRN1;LRRN3;LRRTM2;NTRK2;SLITRK1;SLITRK6
c1	11.00	0.00432521	regulation_of_AMPA_receptor_activity	CACNG8;SHANK2;SHISA6;SHISA9
c1	10.67	0.0133879	regulation_of_insulin_secretion_involved_in_cellular_response_to_glucose_stimulus	EFNA5;PRKCE;SYBU
c1	10.08	0.00524742	proximal/distal_pattern_formation	HOXA9;HOXB9;HOXC9;HOXD9
c1	10.08	0.000607519	semaphorin-plexin_signaling_pathway	NRP1;PLXNA4;SEMA3C;SEMA3D;SEMA5A;SEMA6A
c1	9.55	0.0171582	sialylation	ST3GAL1;ST6GAL2;ST8SIA4
c1	9.55	0.0171582	innervation	ISL1;POU4F1;SLITRK6
c1	9.20	0.000261725	embryonic_skeletal_system_morphogenesis	HOXA5;HOXA6;HOXA7;HOXA9;HOXB9;HOXC9;HOXD9
c1	8.85	0.00100679	negative_chemotaxis	EFNA5;EPHA7;SEMA3C;SEMA3D;SEMA5A;SEMA6A
c1	8.40	0.00361861	positive_regulation_of_axonogenesis	NGFR;NTRK2;PLXNA4;ROBO2;SLITRK1
c1	8.06	0.00876527	regulation_of_presynapse_assembly	LRFN5;NTRK3;SLITRK1;SLITRK6
c1	7.89	0.0266353	hair_follicle_morphogenesis	FGFR2;NGFR;TGFB2
c1	7.48	4.03226e-06	anterior/posterior_pattern_specification	HIPK1;HOXA5;HOXA6;HOXA7;HOXA9;HOXB9;HOXC6;HOXC9;HOXD8;HOXD9;NR2F2;SFRP1
c1	7.11	0.0125212	cellular_response_to_estradiol_stimulus	NRIP1;POU4F1;SFRP1;ZNF703
c1	7.03	0.00560714	heterophilic_cell-cell_adhesion_via_plasma_membrane_cell_adhesion_molecules	GRID2;TENM1;TENM2;TENM3;TENM4
c1	6.87	0.00604041	neural_crest_cell_migration	ISL1;SEMA3C;SEMA3D;SEMA5A;SEMA6A
c1	6.72	0.038663	negative_regulation_of_insulin_secretion	KCNB1;SFRP1;VSNL1
c1	6.57	0.00657427	positive_regulation_of_Notch_signaling_pathway	IL6ST;MAML2;MAML3;MESP1;TGFB2
c1	6.57	0.00657427	neurotransmitter_transport	SLC17A6;SLC18A3;SLC29A4;SLC6A15;SV2C
c1	6.48	0.0408078	adult_behavior	SHANK2;SLITRK1;ZFHX2
c1	6.48	0.0408078	cellular_response_to_vascular_endothelial_growth_factor_stimulus	NRP1;SEMA6A;VEGFA
c1	6.26	0.0438275	positive_regulation_of_filopodium_assembly	NRP1;TENM1;TENM2
c1	6.05	0.0191067	cellular_response_to_nerve_growth_factor_stimulus	MAGI2;NTRK2;NTRK3;RAPGEF2
c1	6.05	0.0451954	respiratory_gaseous_exchange_by_respiratory_system	DACH1;HOXA5;MAN2A1
c1	6.05	0.0191067	eye_development	HIPK1;MAB21L2;RBP4;TGFB2
c1	6.05	0.00447039	negative_regulation_of_epithelial_cell_proliferation	B2M;CDK6;FGFR2;ISL1;SFRP1;TGFB2
c1	5.90	0.0204432	positive_regulation_of_epithelial_to_mesenchymal_transition	FERMT2;ISL1;TGFB2;ZNF703
c1	5.85	0.0470292	actomyosin_structure_organization	EPB41L3;EPB41L4B;PHACTR1
c1	5.85	0.0470292	odontogenesis	BCOR;FGFR2;TGFB2
c1	5.76	0.0219084	epithelial_to_mesenchymal_transition	DLG5;FGFR2;TGFB2;WNT4
c1	5.71	0.0102014	anatomical_structure_development	ATXN1;NR2F1;NR2F2;PYGO1;WNT4
c1	5.67	0.048441	cAMP-mediated_signaling	PDE4D;RAPGEF2;SLC9A3R1
c1	5.67	0.048441	mammary_gland_development	HOXA9;HOXB9;HOXD9
c1	5.50	0.0495138	positive_regulation_of_Wnt_signaling_pathway	DACT1;FGFR2;SFRP1
c1	5.50	0.0495138	positive_chemotaxis	NRP1;SEMA5A;VEGFA
c1	5.38	0.0266353	long-term_synaptic_potentiation	GRIN2D;LRRTM2;NTRK2;SHANK2
c1	5.38	0.0266353	regulation_of_G_protein-coupled_receptor_signaling_pathway	KCTD16;KCTD8;RGS4;TUB
c1	5.26	0.00659513	positive_regulation_of_kinase_activity	EPHA7;FGFR2;HTR2A;IGF1R;NTRK2;NTRK3
c1	4.96	0.0170283	neuron_development	TENM1;TENM2;TENM3;TENM4;TGFB2
c1	4.94	0.0348056	heart_morphogenesis	ISL1;MESP1;TGFB2;VEGFA
c1	4.65	0.0408078	positive_regulation_of_stress_fiber_assembly	FERMT2;NRP1;SFRP1;WNT4
c1	4.52	0.00424751	negative_regulation_of_cell_migration	DACH1;DLG5;MAGI2;NAV3;SFRP1;SLC9A3R1;TMEFF2;WNT4
c1	4.42	2.59451e-05	axon_guidance	DCC;EFNA5;EPHA7;ETV1;GFRA2;NEO1;NGFR;NRP1;PLXNA4;ROBO2;RPS6KA5;SEMA3C;SEMA3D;SEMA5A;SEMA6A;VSTM2L
c1	4.32	0.0467497	positive_regulation_of_osteoblast_differentiation	CTHRC1;FERMT2;IL6ST;WNT4
c1	4.24	0.0470292	cellular_protein_localization	CTNNA1;GRID2;PACRG;SLC9A3R1
c1	4.24	0.0470292	vasculogenesis	JUNB;NTRK2;QKI;VEGFA
c1	4.15	0.00906097	neuron_migration	DCC;NR2F2;NRP1;NTRK2;NTRK3;RAPGEF2;SH3RF1
c1	3.94	0.0191067	axonogenesis	DCC;FGFR2;ISL1;POU4F1;SLITRK1;SLITRK6
c1	3.82	4.27242e-09	nervous_system_development	ATXN1;CRIM1;DACT1;DCC;EFNA5;EPHA7;FGF14;GFRA2;MAB21L2;MAGI2;NAV3;NEO1;NGFR;NR2F1;NRN1;NRP1;NTRK2;NTRK3;OTP;PCDH18;PLXNA4;POU4F1;RAPGEF2;ROBO2;SEMA3C;SEMA3D;SEMA5A;SEMA6A;SLITRK1;ST8SIA4;TENM1;UNCX;VEGFA
c1	3.81	0.0131093	positive_regulation_of_MAPK_cascade	FGFR2;GSDME;IGF1R;NTRK2;NTRK3;PRKCE;VEGFA
c1	3.64	0.0438275	positive_regulation_of_phosphatidylinositol_3-kinase_signaling	IGF1R;NTRK2;NTRK3;TGFB2;VEGFA
c1	3.60	0.00657427	homophilic_cell_adhesion_via_plasma_membrane_adhesion_molecules	CDH11;CDH12;CLSTN2;PCDH11X;PCDH18;PCDHGB6;ROBO2;TENM3;VSTM2L
c1	3.44	0.048441	lung_development	AP3B1;FGFR2;HOXA5;RBP4;VEGFA
c1	3.18	0.0121887	negative_regulation_of_canonical_Wnt_signaling_pathway	ANKRD6;CTHRC1;DACT1;ISL1;RBMS3;SFRP1;SHISA6;SLC9A3R1;TLE4
c1	3.13	0.0443105	transmembrane_receptor_protein_tyrosine_kinase_signaling_pathway	EPHA7;FGFR2;GFRA2;IGF1R;NTRK2;NTRK3
c1	3.07	8.50701e-11	multicellular_organism_development	ARHGAP24;B2M;C1GALT1;CDH11;CDH12;CHST2;CUX1;DACH1;DACT1;DCC;EBF1;EBF3;EFNA5;EPHA7;FGFR2;HOXA5;HOXA6;HOXA7;HOXA9;HOXB9;HOXC6;HOXC8;HOXC9;HOXD8;HOXD9;IGF1R;ISL1;MAB21L2;MESP1;NGFR;NRP1;NTRK2;NTRK3;OTP;POU4F1;POU6F2;QKI;RAPGEF2;ROBO2;RYR2;SEMA3C;SEMA3D;SEMA5A;SEMA6A;SFRP1;TENM4;TSHZ2;UNCX;VEGFA;WIPF3;WNT4
c1	2.95	0.0495138	cell_cycle_arrest	CDK6;JMY;RPRM;TGFB2;UHMK1;ZFHX3
c1	2.44	0.0438275	positive_regulation_of_cell_migration	FERMT2;IGF1R;NTRK3;SEMA3C;SEMA3D;SEMA5A;SEMA6A;VEGFA;ZNF703
c1	2.43	0.0440128	heart_development	BCOR;HDAC9;ISL1;NTRK3;PDLIM1;POU4F1;RBP4;SEMA3C;TGFB2
c1	2.15	0.0171582	positive_regulation_of_cell_population_proliferation	CCND2;FGFR2;HIPK1;HTR2A;IGF1R;IL6ST;ISL1;LIFR;MAB21L2;NTRK2;NTRK3;SFRP1;SHANK2;TGFB2;VEGFA;ZNF703
c1	2.00	0.00447039	negative_regulation_of_transcription_by_RNA_polymerase_II	ATF7IP;ATXN1;BACH2;BCOR;BMI1;CUX1;DACH1;DACT1;FGFR2;HDAC9;HIVEP1;HOXA7;HOXD8;HOXD9;ISL1;KLF12;NFIC;NR2F1;NR2F2;NRIP1;OTP;PHF21A;POU4F1;TENM2;TXNIP;VEGFA;ZFHX3
c1	2.00	0.00419143	cell_differentiation	ARHGAP24;C1GALT1;CDK6;EFNA5;ELF2;ETV1;ISL1;NGFR;NR2F1;NR2F2;NRP1;NTRK2;NTRK3;OTP;QKI;RAPGEF2;ROBO2;SEMA3C;SEMA3D;SEMA5A;SEMA6A;SFRP1;TENM3;TENM4;UNCX;VEGFA;WIPF3;WNT4
