cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset355	cytosol	0.000678686	1.94842	ARHGAP26;ARL1;CHML;DGKD;FERMT2;GRIP1;HTT;LGALS8;LONRF1;MAP2K1;ME1;NAMPT;NCOA1;OCRL;PACS1;PDE10A;PLCB1;PPP1R15A;RABIF;RIOX2;RNF217;SBF1;SDSL;SPRED1;SS18L1;TBC1D14;TP53BP2;TP53INP2;TRIM37;UPP1;VPS13A;ZNF106
clusterset355	Golgi_apparatus	0.000678686	3.4205	ARL1;HTT;ICA1L;IGFBP6;LDLR;MAP2K1;NDFIP2;OCRL;PACS1;PPP1R15A;SLC30A5;SYBU;TBC1D14;UXS1;VPS13A
clusterset355	GTPase_activator_activity	0.00597368	6.86246	ARHGAP26;CHML;OCRL;PLCB1;TBC1D14;TBCD
clusterset355	positive_regulation_of_GTPase_activity	0.0118223	5.53774	ARHGAP26;CHML;FERMT2;OCRL;PLCB1;TBCD
clusterset355	cytoplasmic_vesicle	0.0118223	3.60562	DGKD;GRIP1;HTT;LGALS8;OCRL;SPRED1;SYBU;TP53INP2;VPS13A
clusterset355	clathrin-coated_pit	0.0189746	13.257	DGKD;LDLR;OCRL
clusterset355	autophagosome	0.0189746	12.6806	HTT;TBC1D14;TP53INP2
clusterset355	adherens_junction	0.0218359	7.24608	FERMT2;SSX2IP;TBCD;WTIP
clusterset355	cell_junction	0.0221197	3.02756	ARHGAP26;DLGAP1;FERMT2;GRIP1;NAMPT;SSX2IP;TBCD;TP53BP2;WTIP
clusterset355	autophagy	0.0240979	6.62851	LGALS8;TBC1D14;TP53INP2;VPS13A
clusterset355	cell_projection_organization	0.0256378	6.30604	E2F5;OCRL;SSX2IP;WTIP
clusterset355	identical_protein_binding	0.0256378	2.35205	DGKD;HTT;IGFBP6;LDLR;ME1;NAMPT;PLCB1;RIOX2;SDSL;TP53BP2;UPP1;UXS1
clusterset355	transcription_regulator_complex	0.0276999	5.92192	E2F5;LMO4;RIOX2;WTIP
clusterset355	cytoplasm	0.0326398	1.45639	ARHGAP26;ARL1;CHML;DGKD;FERMT2;GRIP1;HTT;IGFBP6;LGALS8;MAP2K1;ME1;NAMPT;NCOA1;NDFIP2;OCRL;PDE10A;PLCB1;PPP1R15A;RNF217;SBF1;SPRED1;SSX2IP;SYBU;TBCD;TP53BP2;TP53INP2;TRIM37;UBAP2;UPP1;UXS1;WTIP
clusterset355	positive_regulation_of_transcription,_DNA-templated	0.0366939	3.09331	MAP2K1;NCOA1;PLCB1;SS18L1;TP53INP2;TRIM37;UBAP2
clusterset355	negative_regulation_of_gene_expression	0.0422405	4.9433	LDLR;MAP2K1;NDFIP2;UBAP2
