cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset372	mitochondrial_inner_membrane	5.44138e-07	7.97144	ATP5F1D;ATP5F1E;COX7A2;HSPD1;MRPL18;MRPL40;MRPS12;MRPS23;MTCH1;NDUFB8;SDHC;TMEM11;TMEM14C
clusterset372	RNA_binding	0.000137105	3.3442	CCT3;CNBP;EIF5A;HNRNPA1;HSPD1;LSM5;MAP4;MRPL18;MRPL40;MRPS12;MRPS23;RALYL;SNRPD1;SNRPD3;TCP1;TRIR;TRMT10C;TUFM
clusterset372	mitochondrion	0.000137105	3.25155	ARL2BP;ATP5F1D;ATP5F1E;C1QBP;COX7A2;GPX4;HSPD1;MRPL18;MRPL40;MRPS12;MRPS23;MTCH1;NDUFB8;SDHC;TMEM11;TMEM14C;TRMT10C;TUFM
clusterset372	mitochondrial_translational_elongation	0.000434071	15.1903	MRPL18;MRPL40;MRPS12;MRPS23;TUFM
clusterset372	import_into_nucleus	0.00114789	38.1929	HNRNPA1;SNRPD1;SNRPD3
clusterset372	mitochondrial_ribosome	0.00207041	29.7056	MRPL18;MRPL40;MRPS12
clusterset372	U4/U6_x_U5_tri-snRNP_complex	0.00296953	25.0641	LSM5;SNRPD1;SNRPD3
clusterset372	positive_regulation_of_telomere_maintenance_via_telomerase	0.00311815	23.5897	CCT3;HNRNPA1;TCP1
clusterset372	mitochondrial_translational_termination	0.0032515	12.0157	MRPL18;MRPL40;MRPS12;MRPS23
clusterset372	mitochondrial_matrix	0.0032515	5.24216	ARL2BP;ATP5F1D;ATP5F1E;C1QBP;HSPD1;NDUFB8;TRMT10C
clusterset372	unfolded_protein_binding	0.00566489	9.99439	CCT3;DNAJB6;HSPD1;TCP1
clusterset372	cytosol	0.00602358	1.67443	ARL2BP;ATP6V1D;ATXN10;AVEN;C1QBP;CCT3;CNBP;COMMD1;DNAJB6;EIF5A;FNTA;GPX4;HSPD1;LSM5;MAP4;MYL6B;OLA1;PPP4C;PSMA4;PSMD3;RAB11A;SNRPD1;SNRPD3;STUB1;TCP1;TERF2IP;TSR3;UBE2D2;UBE2R2;VPS29
clusterset372	U2-type_precatalytic_spliceosome	0.00602358	16.041	LSM5;SNRPD1;SNRPD3
clusterset372	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	0.00738817	14.5827	AVEN;PSMA4;PSMD3
clusterset372	NIK/NF-kappaB_signaling	0.00931042	13.1484	PPP4C;PSMA4;PSMD3
clusterset372	extracellular_exosome	0.0109592	2.2479	ATP6V1D;CCT3;GPX4;HNRNPA1;HSPD1;MYL6B;OLA1;PDCD2;PSMA4;PSMD3;PTPRO;RAB11A;TCP1;TUFM;UBE2D2
clusterset372	protein_folding	0.0149508	6.76835	CCT3;DNAJB6;HSPD1;TCP1
clusterset372	protein_polyubiquitination	0.0149508	5.0827	PSMA4;PSMD3;STUB1;UBE2D2;UBE2R2
clusterset372	protein_binding	0.0149508	1.19888	APLP1;ARL2BP;ATP5F1D;ATP5F1E;ATP6V1D;ATXN10;AVEN;BHLHE40;C1QBP;CCT3;CNBP;COMMD1;DNAJB6;EIF5A;FNTA;GPX4;HDGFL2;HNRNPA1;HSPD1;KDELR1;LSM5;MAP4;METTL9;MGST3;MRPL18;MRPL40;MRPS12;MRPS23;MTCH1;MYL6B;OLA1;PDCD2;PPP4C;PSMA4;PSMD3;PTPRO;RAB11A;RALYL;SDHC;SMARCB1;SNRPD1;SNRPD3;STUB1;TCP1;TERF2IP;TMEM11;TMEM14C;TRIR;TRMT10C;TSSC4;TUFM;UBE2D2;UBE2R2;VPS29
clusterset372	spliceosomal_complex	0.0149508	6.52073	HNRNPA1;LSM5;SNRPD1;SNRPD3
clusterset372	ubiquitin-dependent_protein_catabolic_process	0.0149508	4.91452	PSMA4;PSMD3;STUB1;UBE2D2;UBE2R2
clusterset372	activation_of_cysteine-type_endopeptidase_activity_involved_in_apoptotic_process	0.0151271	9.54821	HSPD1;MTCH1;PDCD2
clusterset372	catalytic_step_2_spliceosome	0.0151271	9.54821	HNRNPA1;SNRPD1;SNRPD3
clusterset372	viral_process	0.0162415	3.39031	C1QBP;HNRNPA1;HSPD1;PSMA4;SMARCB1;TUFM;VPS29
clusterset372	translation	0.0162415	4.62543	EIF5A;MRPL18;MRPS12;MRPS23;TUFM
clusterset372	RNA_splicing	0.0163112	4.57791	C1QBP;HNRNPA1;LSM5;SNRPD1;SNRPD3
clusterset372	chaperone_binding	0.0198235	8.18418	DNAJB6;HSPD1;STUB1
clusterset372	ribosome	0.0208239	5.40101	MRPL18;MRPL40;MRPS12;MRPS23
clusterset372	single-stranded_DNA_binding	0.0217513	7.71202	CNBP;HNRNPA1;HSPD1
clusterset372	enzyme_binding	0.032906	3.71319	ATXN10;HSPD1;PDCD2;SNRPD3;STUB1
clusterset372	ATPase_activity	0.032906	4.5897	ATP5F1D;ATP5F1E;HSPD1;OLA1
clusterset372	mRNA_processing	0.034236	3.63247	C1QBP;HNRNPA1;LSM5;SNRPD1;SNRPD3
clusterset372	mRNA_splicing,_via_spliceosome	0.035617	4.40082	HNRNPA1;LSM5;SNRPD1;SNRPD3
clusterset372	neuron_projection_development	0.0361862	6.03045	ATXN10;MAP4;RAB11A
