cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset458	electron_transport_coupled_proton_transport	2.72917e-09	1604.1	MT-CO1;MT-CYB;MT-ND5
clusterset458	mitochondrial_inner_membrane	2.72917e-09	36.7913	MT-ATP6;MT-CO1;MT-CO2;MT-CO3;MT-CYB;MT-ND5
clusterset458	respirasome	1.22009e-08	167.094	MT-CO1;MT-CO2;MT-CYB;MT-ND5
clusterset458	respiratory_chain_complex_IV	1.22009e-08	802.05	MT-CO1;MT-CO2;MT-CO3
clusterset458	respiratory_electron_transport_chain	5.52563e-08	471.794	MT-CO1;MT-CO3;MT-CYB
clusterset458	mitochondrial_electron_transport,_cytochrome_c_to_oxygen	7.71638e-08	401.025	MT-CO1;MT-CO2;MT-CO3
clusterset458	cytochrome-c_oxidase_activity	1.33348e-07	320.82	MT-CO1;MT-CO2;MT-CO3
clusterset458	mitochondrion	1.06959e-06	10.8385	MT-ATP6;MT-CO1;MT-CO2;MT-CO3;MT-CYB;MT-ND5
clusterset458	proton_transmembrane_transport	8.12094e-06	77.1202	MT-CO1;MT-CO2;MT-CO3
clusterset458	oxidation-reduction_process	5.38474e-05	16.3517	MT-CO1;MT-CO2;MT-CYB;MT-ND5
clusterset458	integral_component_of_membrane	0.000545181	3.64072	MT-ATP6;MT-CO1;MT-CO2;MT-CO3;MT-CYB;MT-ND5
clusterset458	membrane	0.0078555	2.30077	MT-ATP6;MT-CO1;MT-CO2;MT-CO3;MT-CYB;MT-ND5
