cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset371	SRP-dependent_cotranslational_protein_targeting_to_membrane	2.85833e-32	144.189	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	viral_transcription	4.80767e-31	117.732	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	nuclear-transcribed_mRNA_catabolic_process,_nonsense-mediated_decay	1.24848e-30	108.753	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	translational_initiation	2.17125e-29	90.3718	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	structural_constituent_of_ribosome	1.59233e-28	79.2148	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	ribosome	3.76414e-27	64.8121	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	translation	1.63587e-24	44.4042	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	cytosolic_large_ribosomal_subunit	2.47712e-17	128.901	RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2
clusterset371	RNA_binding	1.91882e-13	8.91786	BTF3;RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	cytosolic_small_ribosomal_subunit	1.96017e-13	124.763	RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	focal_adhesion	1.02518e-12	21.5184	RPL10A;RPL13A;RPL3;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS3;RPS9
clusterset371	small_ribosomal_subunit	4.37112e-10	143.223	RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	extracellular_exosome	3.32275e-08	5.84453	DSTN;MYL6;RPL10A;RPL28;RPL3;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS3;RPS9
clusterset371	cytosol	7.55723e-08	3.01397	BTF3;MYL6;RPL10A;RPL13;RPL13A;RPL28;RPL3;RPL37;RPL37A;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9
clusterset371	small_ribosomal_subunit_rRNA_binding	2.86365e-07	267.35	RPS13;RPS14;RPS3
clusterset371	rRNA_processing	2.873e-06	24.3045	RPL5;RPS14;RPS16;RPS24;RPS9
clusterset371	nucleolus	5.40237e-06	7.93127	RPL13;RPL13A;RPL3;RPL5;RPS13;RPS14;RPS3;RPS9
clusterset371	mRNA_5'-UTR_binding	7.28722e-06	92.5442	RPL5;RPS13;RPS14
clusterset371	polysomal_ribosome	1.57883e-05	70.7691	BTF3;RPL10A;RPS23
clusterset371	rRNA_binding	2.6571e-05	58.6866	RPL37;RPL5;RPS9
clusterset371	ribonucleoprotein_complex	4.9247e-05	21.1066	RPL13A;RPL5;RPS3;RPS9
clusterset371	regulation_of_translation	0.00114554	16.041	RPL13A;RPS14;RPS3
clusterset371	mRNA_binding	0.0026177	11.853	RPL13A;RPS13;RPS3
clusterset371	membrane	0.00539265	1.72558	MYL6;RPL10A;RPL13;RPL13A;RPL28;RPL5;RPLP2;RPS13;RPS14;RPS16;RPS23;RPS24;RPS3;RPS9;SEC11A
clusterset371	postsynaptic_density	0.00539265	8.91167	RPS13;RPS14;RPS3
clusterset371	endoplasmic_reticulum	0.00702488	3.42756	RPL13;RPL5;RPS23;RPS24;RPS3;SEC11A
