cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset352	cell_cycle	8.89524e-07	2.93731	ASPM;AURKB;BIRC5;BRCA1;BRCA2;BUB1;CCNB2;CDC45;CDCA5;CDK1;CDK2;CDKN2A;CEP55;DCDC1;DLGAP5;E2F7;ESCO2;FANCI;FBXL7;FOXM1;HJURP;KIF2C;KIFC1;MAP3K20;MELK;MKI67;NDC80;NDE1;NEDD9;NEK2;NUF2;NUSAP1;PARD3B;SKA1;SKA3;SPC24;UBE2C;UHRF1;USP2
clusterset352	chromosome_segregation	1.25154e-06	7.48755	BIRC5;BRCA1;BUB1;DLGAP5;ESCO2;HJURP;KIF2C;NDC80;NDE1;NEK2;NUF2;SKA1;SKA3;TOP2A
clusterset352	axoneme	3.26813e-06	6.66392	AKAP14;CFAP43;CFAP54;CFAP61;CFAP74;DNAAF1;DNAH11;DNAH5;DNAI2;DRC1;EFHC2;RSPH4A;SPEF1;TCTEX1D4
clusterset352	extracellular_region	3.26813e-06	1.95767	ADAMTS15;ADAMTS16;AGT;APELA;APOA1;BGN;BMP6;CCL15;CD109;CD2;CFAP43;CHRDL1;CNMD;COL21A1;COL27A1;COL4A6;COL5A1;COL5A2;CPQ;CTSV;CXCL2;CYTL1;DNAAF1;DNAH11;DNAH5;EFNA4;EGF;ENPP2;EPHB4;FAS;FBN1;FBN2;FN1;GLB1L2;HPSE2;HSPG2;IL33;INHBB;ITIH2;ITIH5;LCAT;LFNG;LTBP1;MFGE8;NOTCH2;NOTCH3;OLFML2A;OLFML3;PAMR1;PF4;PLBD1;PROCR;PRSS35;PYGL;ROPN1L;S100A11;S1PR3;SDC4;SERPINA1;SERPINA11;SERPINI2;SPAG17;SPARCL1;TFF1;TFPI;TFPI2;THBS1;TNC;VASN;ZG16B
clusterset352	cilium_movement	5.94707e-06	11.2735	CFAP61;DNAAF1;DNAH11;DNAH5;DNAH7;DNAI2;ROPN1L;RSPH4A;SPEF1
clusterset352	motile_cilium	5.94707e-06	5.62198	CFAP300;CFAP43;CFAP44;CFAP61;DNAH11;DNAH5;DRC1;DRC7;IQUB;ROPN1L;RSPH1;RSPH4A;SPAG17;SPEF1;TEKT4
clusterset352	extracellular_matrix_organization	5.94707e-06	4.17539	ADAMTS15;ADAMTS16;BGN;CD44;COL27A1;COL4A6;COL5A1;COL5A2;FBN1;FBN2;FN1;HPSE2;HSPG2;ICAM1;ITGA1;ITGA2;MMP14;OLFML2A;THBS1;TNC
clusterset352	cytoskeleton	1.75189e-05	2.02551	ACTA2;ASPM;AURKB;BIRC5;BRCA2;C11orf97;C4orf47;CCDC8;CCDC81;CDC42EP1;CDK1;CDK2;CEP55;CFAP157;CFAP300;CFAP43;CFAP44;CFAP54;CFAP61;CFAP74;CKAP2L;DCDC1;DLGAP5;DNAAF1;DNAH11;DNAH12;DNAH5;DNAH7;DNAI2;DRC1;DRC7;DTL;DYNLRB2;ERMN;FBXL7;GDPD2;GTSE1;INPP5D;KIF2C;KIFC1;MYO10;NDE1;NEDD9;NEK2;NUSAP1;PACSIN3;PPP1R42;RHOD;RSPH4A;SHCBP1;SKA1;SKA3;SLC7A11;SPAG17;SPEF1;TRIP6
clusterset352	extracellular_space	1.75189e-05	2.11093	ACTA2;ADA;ADAMTS15;AGT;APELA;APOA1;AXL;BGN;BMP6;CCL15;CD109;CD70;COL21A1;COL27A1;COL4A6;COL5A1;COL5A2;CPQ;CTSV;CXCL2;CYTL1;EGF;ENPP2;FBN1;FN1;HSPG2;ICAM1;IFI35;IL33;INHBB;LCAT;MFGE8;MMP14;PF4;PLBD1;PPFIBP2;PROCR;PROM1;S100A11;SELP;SERPINA1;SERPINA11;SERPINI2;SPARCL1;TFF1;TFPI;TFPI2;THBS1;TNC;VASN;ZG16B
clusterset352	chromosome,_centromeric_region	2.21055e-05	4.92408	AURKB;BIRC5;BUB1;CDCA5;CENPM;HJURP;KIF2C;NDC80;NDE1;NEK2;NUF2;SKA1;SKA3;SPC24;TOP2A
clusterset352	collagen-containing_extracellular_matrix	3.44239e-05	3.37802	ADAMTS15;AGT;APOA1;BGN;COL21A1;COL27A1;COL4A6;COL5A1;COL5A2;FBN1;FBN2;FN1;HSPG2;ICAM1;ITIH2;LTBP1;MFGE8;PF4;SERPINA1;SPARCL1;THBS1;TNC
clusterset352	condensed_chromosome_kinetochore	3.52957e-05	5.94993	BIRC5;BUB1;CENPM;HJURP;KIF2C;NDC80;NDE1;NEK2;NUF2;SKA1;SKA3;SPC24
clusterset352	cell_division	3.52957e-05	3.04344	ASPM;AURKB;BIRC5;BUB1;CCNB2;CDCA5;CDCA7L;CDK1;CDK2;CEP55;DCDC1;FBXL7;KIF2C;KIFC1;NDC80;NDE1;NEDD9;NEK2;NUF2;NUSAP1;PARD3B;SKA1;SKA3;SPC24;UBE2C
