cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset378	calcium_channel_activity	0.00467502	16.7618	GRIN1;GRIN3A;RYR2;SLC24A3
clusterset378	calmodulin_binding	0.00467502	9.74781	GRIN1;ITPKA;RGS4;RYR2;SLC8A3
clusterset378	response_to_ethanol	0.00518583	12.9051	GRIN1;GRIN3A;RGS4;TH
clusterset378	calcium_ion_transmembrane_transport	0.00543667	11.7603	GRIN3A;RYR2;SLC24A3;SLC8A3
clusterset378	calcium_ion_transport	0.00543667	10.9645	GRIN3A;RYR2;SLC24A3;SLC8A3
clusterset378	phospholipid_metabolic_process	0.00543667	18.857	PLCB2;PLPP2;PLPPR4
clusterset378	cellular_calcium_ion_homeostasis	0.0161658	12.2888	RYR2;SLC24A3;SLC8A3
clusterset378	plasma_membrane	0.0180592	1.82558	ANK1;CARMIL1;GRIN1;GRIN3A;HAS3;ITGA9;KISS1R;MDGA2;PLPP2;PLPPR4;RAB27B;RGS4;RYR2;SLC24A3;SLC30A10;SLC7A14;SLC7A5;SLC8A3;SNPH;ULBP2
clusterset378	sarcolemma	0.0223746	10.034	ANK1;RYR2;SLC8A3
clusterset378	transmembrane_transport	0.0245084	3.82414	RYR2;SLC24A3;SLC30A10;SLC7A14;SLC7A5;SLC8A3
clusterset378	brain_development	0.0245084	5.76392	AATK;GRIN1;RGS4;SNPH
clusterset378	membrane	0.0245084	1.46413	AATK;ANK1;CARMIL1;CHD5;CLMN;CNTNAP5;FITM2;GALNT17;GRIN1;GRIN3A;HAS3;ITGA9;KISS1R;MDGA2;PITPNM2;PLPP2;PLPPR4;RAB27B;RGS4;RYR2;SLC24A3;SLC30A10;SLC7A14;SLC7A5;SLC8A3;SNPH;ULBP2;VSTM2B
clusterset378	neuron_projection	0.0245084	4.35046	ANK1;GRIN1;GRIN3A;SNPH;TH
clusterset378	ion_transport	0.0245084	3.64568	GRIN1;GRIN3A;RYR2;SLC24A3;SLC30A10;SLC8A3
clusterset378	integral_component_of_membrane	0.0322962	1.65487	AATK;CLMN;CNTNAP5;FITM2;GALNT17;GRIN1;GRIN3A;HAS3;ITGA9;KISS1R;PLPP2;PLPPR4;RYR2;SLC24A3;SLC30A10;SLC7A14;SLC7A5;SLC8A3;SNPH;VSTM2B
clusterset378	dendritic_spine	0.0346279	6.96627	GRIN1;ITPKA;SLC8A3
clusterset378	ion_channel_activity	0.0379119	6.58858	GRIN1;GRIN3A;RYR2
