cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset459	proximal/distal_pattern_formation	1.34096e-08	278.974	HOXA10;HOXB9;HOXC9;HOXD9
clusterset459	anterior/posterior_pattern_specification	2.46082e-06	66.8375	HOXA10;HOXB9;HOXC9;HOXD9
clusterset459	embryonic_skeletal_system_development	8.21546e-06	133.675	HOXB9;HOXC9;HOXD9
clusterset459	embryonic_skeletal_system_morphogenesis	1.22095e-05	106.94	HOXB9;HOXC9;HOXD9
clusterset459	sequence-specific_double-stranded_DNA_binding	1.8479e-05	17.1378	HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	DNA-binding_transcription_factor_activity	5.21582e-05	13.3453	BCL11A;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	transcription,_DNA-templated	0.000101074	44.1495	HOXB9;HOXC9;HOXD9
clusterset459	regulation_of_transcription_by_RNA_polymerase_II	0.000216624	6.57867	BCL11A;HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	multicellular_organism_development	0.000408544	7.98855	HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	RNA_polymerase_II_cis-regulatory_region_sequence-specific_DNA_binding	0.000446349	7.66778	BCL11A;HOXA10;HOXB9;HOXC9;HOXD9
clusterset459	DNA-binding_transcription_factor_activity,_RNA_polymerase_II-specific	0.000480187	7.39899	HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	chromatin	0.000509059	7.17397	HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	regulation_of_transcription,_DNA-templated	0.000924408	6.20782	HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	RNA_polymerase_II_transcription_regulatory_region_sequence-specific_DNA_binding	0.00148584	14.03	HOXB9;HOXC8;HOXD9
clusterset459	positive_regulation_of_transcription_by_RNA_polymerase_II	0.00346014	6.22951	BCL11A;HOXA10;HOXB9;HOXD9
clusterset459	DNA_binding	0.00479319	4.13428	HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	nucleoplasm	0.0132547	2.68319	BCL11A;HOXA10;HOXB9;HOXC8;HOXC9;HOXD9
clusterset459	nucleus	0.0381292	1.90414	BCL11A;HOXA10;HOXB9;HOXC8;HOXC9;HOXD9;MYO18B
