cluster	GOterm	FDR	fold_enrich	GeneIDs
clusterset104	mitochondrial_inner_membrane	4.59876e-16	7.10442	ATP5F1A;ATP5F1C;ATP5F1D;ATP5PB;ATP5PO;AURKAIP1;COX4I1;COX5A;COX6B1;HSPD1;MRPL20;MRPL36;MRPL44;MRPL51;MRPS18C;MRPS21;MRPS23;MRPS26;NDUFA12;NDUFA2;NDUFB10;NDUFB7;NDUFS3;NDUFS5;NDUFS6;NDUFV2;SDHC;STOML2;UQCR11;UQCRB;UQCRC2;UQCRFS1
clusterset104	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_hypoxia	2.71575e-15	21.6635	ELOC;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1;UBA52
clusterset104	negative_regulation_of_G2/M_transition_of_mitotic_cell_cycle	3.42095e-14	24.0329	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1
clusterset104	extracellular_exosome	3.42095e-14	3.12186	ACP1;ACTB;ARF1;ARPC1A;ATP5F1A;CAPZA2;CCT3;CCT5;CCT6A;CCT7;CCT8;CDC37;DCTN2;EIF3I;EIF6;GDI2;HNRNPK;HSPA8;HSPD1;MYL12B;MYL6B;NEDD8;PCBP1;PDCD5;PDCD6;PPIA;PRDX5;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;RAB14;RAB5C;RAC1;RPL11;RPL14;RPL26L1;RPS26;RPS4X;SERBP1;SOD1;SSBP1;SUB1;TCP1;TSG101;TUFM;UBA52;UBE2D2;UBE2D3;UBE2V2;VDAC3;YWHAE
clusterset104	proteasome_complex	5.44709e-14	22.8109	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;TXNL1
clusterset104	regulation_of_cellular_amino_acid_metabolic_process	1.80202e-13	24.5042	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	interleukin-1-mediated_signaling_pathway	1.6245e-12	15.5051	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RBX1;SEM1;UBA52
clusterset104	NIK/NF-kappaB_signaling	1.65658e-12	20.4871	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	regulation_of_mRNA_stability	1.65658e-12	13.4922	HSPA8;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;SERBP1;UBA52
clusterset104	respirasome	2.65447e-12	19.5268	NDUFA12;NDUFA2;NDUFB10;NDUFB7;NDUFS3;NDUFS5;NDUFS6;NDUFS8;NDUFV2;UQCR11;UQCRB;UQCRC2;UQCRFS1
clusterset104	mitochondrion	2.81746e-12	3.1763	ATP5F1A;ATP5F1C;ATP5F1D;ATP5MC2;ATP5PB;ATP5PO;AURKAIP1;COX4I1;COX5A;COX6B1;FIS1;GLRX5;HSPD1;JTB;MAP2K2;MFF;MRPL20;MRPL36;MRPL44;MRPL51;MRPS18C;MRPS21;MRPS23;MRPS26;MTX2;NDUFA12;NDUFA2;NDUFB10;NDUFB7;NDUFS3;NDUFS5;NDUFS6;NDUFS8;NDUFV2;NOL7;PRDX5;SDHC;SOD1;SSBP1;STOML2;TOMM22;TUFM;TXN2;UQCR11;UQCRB;UQCRC2;UQCRFS1;VDAC3;YWHAE
clusterset104	anaphase-promoting_complex-dependent_catabolic_process	3.05421e-12	16.4127	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1;UBA52
clusterset104	RNA_binding	3.25618e-12	3.20662	ARF1;ATP5F1A;ATP5F1C;BTF3;CCT3;CCT6A;CSDE1;EIF3I;ERH;GDI2;HMGB1;HNRNPK;HSPA8;HSPD1;LSM1;LSM7;MRPL20;MRPL44;MRPS21;MRPS23;MRPS26;NAP1L4;NOL7;PCBP1;PDAP1;PPIA;PSMA1;RPL11;RPL14;RPL26L1;RPL38;RPS26;RPS4X;RTRAF;SAP18;SERBP1;SNRPD1;SNRPF;SNU13;SSB;SSBP1;SUB1;TCP1;TRIR;TUFM;UBE2L3;XRCC6;YWHAE
clusterset104	regulation_of_hematopoietic_stem_cell_differentiation	3.5648e-12	18.6524	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
clusterset104	cytosol	4.85853e-12	1.91017	ACTB;ARF1;ARPC1A;BEX4;BTF3;CAPZA2;CCT3;CCT5;CCT6A;CCT7;CCT8;CDC37;CLTB;COPE;COPS4;COPS6;COX4I1;CSDE1;CUEDC2;DCTN2;DCTN3;EEF1B2;EEF1E1;EIF3I;EIF6;ELOC;FKBP1A;GDI2;HSBP1;HSPA8;HSPD1;LSM1;LSM7;MAP2K2;MYL12B;MYL6B;NAA20;NDUFA12;NDUFV2;NEDD8;NT5C3B;NUDC;PAFAH1B3;PCBP1;PDAP1;PDCD5;PDCD6;PFDN5;POMP;PPIA;PRDX5;PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RAB14;RAC1;RANBP1;RBX1;RPL11;RPL14;RPL38;RPS26;RPS4X;RTRAF;SAP18;SELENOW;SEM1;SERBP1;SNRPD1;SNRPF;SOD1;SSNA1;TCP1;TSG101;TTC3;TXNL1;UBA52;UBE2D2;UBE2D3;UBE2L3;UBE2M;USP11;VBP1;VPS29;XRCC6;YWHAE
clusterset104	Wnt_signaling_pathway,_planar_cell_polarity_pathway	7.46887e-12	15.1218	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;RAC1;SEM1
clusterset104	antigen_processing_and_presentation_of_exogenous_peptide_antigen_via_MHC_class_I,_TAP-dependent	7.79189e-12	17.3571	PSMA1;PSMA3;PSMA4;PSMA5;PSMB2;PSMB3;PSMB5;PSMB6;PSMC5;PSMC6;PSMD13;PSMD14;SEM1
